"","CON_0_1","CON_0_2","CON_0_3","CON_10_1","CON_10_2","CON_10_3","CON_20_1","CON_20_2","CON_20_3","CON_30_1"
"LK433_RS01790",79.5158373252552,103.832894665747,105.534841268508,106.657713430011,306.623597191758,113.11079015325,67.452717294777,68.2293456531018,77.6389598808451,63.3359451181906
"LK433_RS01795",98.3577395825425,83.5388901736892,100.989152934932,78.0278525766585,158.437393958073,82.818271773914,60.0730220191331,57.0923699670664,86.0126262542402,41.766162009628
"LK433_RS01800",108.082746092135,121.892843055585,117.640057300094,130.790428005145,259.361239453362,111.267702410804,102.364147501428,93.8308033038621,111.417527348309,71.2424043056241
"LK433_RS01805",60.1827941505051,58.8149594386267,55.6944923323768,62.1307225038526,186.107202492201,69.0011885313205,51.5324137155432,57.9510282000596,51.9023180671582,51.563985091606
"LK433_RS01810",65.4095033187498,66.6097779530952,84.6162422788861,68.6199179136912,277.418034605178,95.4165472932458,70.7722918159293,49.6552827035254,75.7028569197504,60.7671773674496
"LK433_RS01815",28.5020838104809,31.6101470042705,27.0124588093965,22.643437759857,136.30616726232,38.1883224330184,33.268347937964,35.8529631942314,32.4044584155771,30.7379123503851
"LK433_RS01820",186.932585711983,226.151090516126,236.971736208872,222.810115210926,251.147631483062,265.378617199837,202.531210861361,175.532258863566,208.440330140592,184.232705334086
"LK433_RS01825",138.010533128109,155.884202817456,173.115910883389,165.314369491701,303.676377068783,196.918359316034,152.691362667044,131.683002363943,169.68704687876,158.027259371086
"LK433_RS01830",10.3851436506657,21.9413018872266,23.6909268372782,20.2072131031859,214.521935225115,26.2971196291588,24.7932229077129,14.1693990847751,36.1375434662041,18.308951228179
"LK433_RS01835",84.301584742679,97.489834571371,112.882912700656,78.6391049773974,182.432327322685,99.5136273320917,78.3735396152654,82.5268119266383,82.3985862892983,77.8295160691947
"LK433_RS01840",201.768505212934,240.894013726894,240.274923259574,251.361257010044,293.858876388296,222.421721345327,196.860047057496,173.681764701341,238.234682634827,186.094058124363
"LK433_RS01845",12.4409552478181,15.1220585005288,17.7936890098733,16.6218179288645,219.352463414279,28.0303823411773,18.362443932283,12.9152514150642,15.1148361364319,14.6154228222343
"LK433_RS01850",16.3916041545034,16.6434544075975,19.1597320796402,15.3849920734467,157.477220715471,27.8605927052434,15.261094706262,12.9041897591803,10.7259770282649,17.9811694926361
"LK433_RS01855",1.86932585711983,5.60999195980227,11.5253157586759,2.56476166309667,118.276958880874,7.78106553410727,5.26507767366039,5.54454746795549,1.2838337810362,3.07590380633406
"LK433_RS01860",27.7151015109658,31.2946578514375,48.2817281782367,25.7106328880453,177.697497841695,36.8023369856425,23.038949923353,30.8696426594279,25.6766756207239,22.3270237679847
"LK433_RS01865",258.689992277807,314.770161118701,282.252630824715,253.779756397939,326.575036525824,240.84250462713,206.714419840505,271.569671899861,241.628580104318,219.109571432738
"LK433_RS01870",268.729939017799,267.607868615439,274.262886463619,254.538732388599,257.167161564686,248.406987084561,217.097349294606,213.202942750609,221.329510484273,198.303253990018
"LK433_RS01875",188.204235954921,172.615137224685,156.626085951236,124.864520527717,133.797464797369,149.160841130017,170.084141838811,180.553212418038,131.204990809194,145.183947321472
"LK433_RS01880",272.890730857007,282.716312138363,301.532387212166,289.572151296298,365.319947195978,292.479768303323,268.397793698536,222.624535111526,280.76547278284,228.455643106141
"LK433_RS01885",116.774303229854,118.794040271602,130.797168971815,121.181920684592,232.678485930513,136.083328145845,117.111690109614,108.459130294217,127.444903117482,125.84994896843
"LK433_RS01890",33.8334401500502,41.1716359083793,44.3187459788065,43.4705366626555,172.462664370168,49.318547435461,34.6330775143924,37.94256000317,32.3678432083278,32.5837267620134
"LK433_RS01895",19.9510416305132,15.6194671734634,18.1837928443146,13.5243707187127,104.11988327851,22.2660034618692,20.9416413934122,22.7699513185179,20.453964338241,26.4056707272298
"LK433_RS01900",18.5978848029779,6.41141938263116,19.5518749477537,13.3234372108918,105.604427572209,9.2631732548896,7.16337098457196,9.90097762134909,5.34930742098415,8.23902805268053
"LK433_RS01905",12.1926961258436,16.2592322805187,28.0268224404525,21.0596265591516,358.231921876827,38.6157098466862,19.6592762008352,19.3990370466929,13.1675259593456,13.411420353743
"LK433_RS01910",59.9371147838421,64.8265737577151,79.3966196708782,72.2796468690881,214.521935225115,79.9720624338803,52.9293522748928,44.3563797436439,45.1719293327551,46.6267957944291
"LK433_RS01915",110.233537939035,92.5146500174041,105.820674101397,88.4935202984298,262.462034525786,105.638080674048,90.6688567842624,103.37532235651,90.1857660335742,115.529013990187
"LK433_RS01920",1211.30919219529,1092.37176775444,1070.98808365343,1041.44867531804,525.220636322222,1008.44474065404,1152.97499258869,1171.05915965347,1033.77988120039,1096.81387828103
"LK433_RS01925",71.8597991827882,45.6959345089348,68.1041385739937,40.6970445714514,183.424160831302,43.6211249639347,52.8787021770221,81.6560627098899,43.5725404472891,63.1159482338678
"LK433_RS01930",239.189930401215,257.663630718448,239.319791930152,258.213438024421,155.519876729177,205.460815410414,261.926553177055,283.098070716786,278.080075186533,241.075037818563
"LK433_RS01935",225.140784549817,178.138821615875,228.733189672182,160.701150359064,347.87340847316,173.577615760854,181.288388763398,183.396570093912,154.060053724344,182.526159936307
"LK433_RS01940",44.3156386819774,38.8528939566162,44.3600282797956,44.1718272039759,204.386055337948,61.4212806948915,40.5237221885018,51.0577033020362,40.4340935034581,39.1995962986047
"LK433_RS01945",149.707914964142,190.059727607846,181.611036197317,161.916771660144,320.640894173493,187.485691004899,138.907893410424,119.571806505909,161.127623529038,175.100151745857
"LK433_RS01950",99.4577218852216,113.925990568292,115.807259305926,116.131690689168,225.225732408905,112.226906741932,84.3762447701985,80.8579839076842,97.5219891364034,96.0515749047542
"LK433_RS01955",31.3967962367198,41.7646256096342,40.1260993333509,41.3720181505241,161.485703716391,47.9635456820423,32.1963225163408,30.1883170164171,41.7733334393556,39.2709131766233
"LK433_RS01960",6.54373112177303,9.21688293979182,14.6588030069506,12.0252960123977,228.938859251881,20.8070111034568,8.48403914742186,6.9872943586837,7.93969549532303,5.74264421252567
"LK433_RS01965",14.9430380533045,16.5261857010782,26.7329074907915,9.76410741448028,242.381111318844,28.9097952305129,14.843952870557,10.2083725944307,9.26955798582091,7.61440859742316
"LK433_RS01970",172.672818424661,191.502249812279,172.599995706384,203.732170943249,263.438115154432,202.081070910067,168.443539074109,129.73164463857,198.184049693937,141.423316477079
"LK433_RS01975",245.246832566741,212.49275668149,225.018069574148,250.607509442965,333.674493841602,203.348708119243,215.92446824924,190.475950429763,199.416358278865,210.739765156999
"LK433_RS01980",365.90353512035,400.016818003292,443.832035427269,445.176586807407,552.420091716177,388.113534491099,318.925734269638,293.98728913942,371.505524077624,317.779710012567
"LK433_RS01985",471.431785338881,508.521475915305,571.047633161164,530.94421830176,473.874800518556,473.807665068999,466.690799420066,471.286534776217,482.364319567799,456.71462591237
"LK433_RS01990",69.6643176566395,43.9042849028003,76.4178544868726,50.3490761266672,206.707387643472,52.155692891661,55.957347256294,56.2490322836064,50.8571835966029,69.4148063955306
"LK433_RS01995",35.3170612714054,42.7973400552897,56.1558308427362,55.828602326846,354.330455498184,54.7623328386513,31.0634347335614,31.1317978479171,40.3121821423585,29.158385436246
"LK433_RS02000",29.8922134029772,27.8565118003975,32.2525414466924,37.1077163698578,236.221730952597,53.1465351467539,29.3945223160022,26.0314297567141,41.091762045544,27.3905795562147
"LK433_RS02005",104.38354547356,119.088704702915,118.931449850166,122.603970078951,404.971171566019,151.364192760749,99.5251330409678,86.6230212318882,112.124085030719,83.8761437419797
"LK433_RS02010",99.1887189492153,84.149879397034,121.427433886049,85.769627045116,186.360754539193,66.0001094410884,118.195621245437,119.801829218324,78.7112377659097,81.6056111884548
"LK433_RS02015",181.959994762009,166.52003720682,213.814478557504,181.060917407326,297.491742418426,130.578800917202,165.300960788812,167.483571790655,184.754010788197,180.008557730289
"LK433_RS02020",108.796743006974,142.396832954981,104.937288543499,122.624968403949,392.968109571532,90.0586288669823,103.69200591865,77.3498597381445,127.590888115326,71.8795863032211
"LK433_RS02025",117.810101637117,121.24086971677,143.147762393989,138.679602969022,344.848422312524,119.535209654402,107.263694221156,100.766123548061,145.62520376198,107.879524801861
"LK433_RS02030",0.953737682203994,1.60285484565779,1.02904604988177,3.33085930272295,62.1202515130643,6.9473799411672,2.68626411921448,0.990097762134909,1.52837354885261,0
"LK433_RS02035",36.4304245523353,38.2310563186525,41.263476173037,40.1553593717156,214.736671897012,36.223581833164,30.64330921178,32.6854495796142,42.5302960384419,26.9887503289453
"LK433_RS02040",111.37055025373,125.969819461014,136.863124634276,136.186724672695,190.407983046862,132.508991655646,105.890360860955,90.6239481978331,114.118558314329,103.445574439211
"LK433_RS02045",142.933487306305,155.370063039095,169.037964460579,176.979657618013,290.998867087866,181.866968237666,143.744977757077,134.037234820575,154.195909150908,134.893377810659
"LK433_RS02050",188.462539910518,196.700343090567,169.128005989944,179.241866227779,254.563614012911,180.342404306132,175.110842271294,158.250625647896,184.105330405538,170.502108312417
"LK433_RS02055",27.9467320831868,33.0859060699036,30.555488290443,30.1481497818552,219.241148130759,52.024566071066,30.7858362313697,29.012166983488,26.1742856133736,31.47436452993
"LK433_RS02060",14.5661755100246,17.9519742713672,14.6685836928602,9.32640604762427,82.2246238209287,16.5052905268942,6.38191233170956,6.04859723776962,7.00272971474289,7.98936053593263
"LK433_RS02065",87.8032434278074,95.6972947539811,104.378102833922,88.8185945586008,213.867698594394,93.4787542278451,85.4587371155549,72.1654135420666,87.8368767181055,70.2721770096332
"LK433_RS02070",22.6128127877398,28.0499597990113,32.763498426881,18.9912703792349,177.443492628446,29.937231305621,21.6345357558242,24.369180403514,23.4679293307692,14.6176304160461
"LK433_RS02075",136.946949239548,141.626610208634,140.689065076144,131.782459079526,332.582269639175,129.9219428314,115.256802379972,132.926971347138,126.815815489412,128.685771489486
"LK433_RS02080",45.6204524654244,78.5398874372317,64.8299011425517,59.2615384276125,188.431429589628,120.228269537421,77.3047118751723,82.0130979635083,89.1551236830692,52.18051100031
"LK433_RS02085",1934.34588693269,2055.07531555128,2175.68806574845,2244.78852280664,1376.36870308946,2103.65566218552,1895.15048806853,1803.18326349161,2014.72255150489,1963.8195560824
"LK433_RS02090",2048.70357066234,2334.63931664509,2339.41242865589,2394.74170413469,1652.53026112817,2294.29602510969,2046.55666709906,2030.17673777499,2037.94855065342,1989.93093881141
"LK433_RS02095",1660.6078948775,1681.42285335547,1664.85208119294,1648.8922271041,1008.52773245947,1626.74323300781,1567.20733093166,1537.15283091871,1508.88008271199,1744.93941494666
"LK433_RS02100",94.3222112887386,105.72677155012,112.020897558284,94.3850227415821,239.162968325297,111.083854914005,79.7154617257494,69.5734081315569,88.0578298531237,70.5598812716743
"LK433_RS02105",277.004219021146,240.881010703374,229.529593499053,223.939128262165,180.815556946501,214.309008354649,252.701064563092,258.119045965837,238.149957499181,271.593120591563
"LK433_RS02110",40.750610057807,39.7070859492498,51.4523024940887,38.8347914158381,163.771572170806,50.3158729072413,34.2702180057363,39.0638571605955,35.0831200986623,26.7500910801316
"LK433_RS02115",199.489079170404,180.411397064899,178.604230962262,206.292690060033,195.822779604097,218.574081504448,175.668627522318,152.750446799304,192.433363647589,134.734480826175
"LK433_RS02120",153.551766834843,173.90975075387,143.586225493503,139.118890210395,275.399781707918,165.347642599779,128.701898689476,137.689595454228,130.166480577281,113.149318590146
"LK433_RS02125",290.84108344749,276.903449297932,322.302499982202,273.365331107449,394.702521152239,227.155572349873,255.057334191057,257.679289376137,290.782864935549,248.720060530493
"LK433_RS02130",189.3900693103,171.259631852614,185.607078935731,175.084677949265,327.598577917976,186.968343610962,177.348365694725,169.227752472875,212.265769318561,189.784073589762
"LK433_RS02135",104.498997813865,110.762316826324,110.24759156779,113.01052279206,333.142612674622,113.491473407355,90.4871422741695,83.9207293195435,90.0031137845498,79.1042114301517
"LK433_RS02140",4161.07080403037,4062.0421783121,3569.70461725533,2823.35746714444,1764.66692661839,2611.37275121933,2636.64149475772,2541.41893940287,3111.54623658409,2188.28585079195
"LK433_RS02145",2250.99700465045,2216.72359223941,2244.33360331446,1913.70677938752,1011.50883386811,1683.40360112898,1537.86554468014,1528.58908655019,1896.45292629475,1309.11818043207
"LK433_RS02150",24.6849753041034,31.1770981743633,24.0514292442956,22.0751067513796,157.858521492022,25.4283187389126,25.9847771008983,38.2061254094412,29.4886190602152,17.8473810291492
"LK433_RS02155",38.1181515287448,41.8674468452092,49.101002752715,41.7771887338786,183.94402146663,48.5872471136607,35.9247961294766,28.5582170952228,35.3493958888049,24.6192692131239
"LK433_RS02160",62.3550383392328,63.8676007731335,77.5742406833952,74.055829658555,237.382598834042,79.5644521632763,58.6667641056569,54.0008655377799,49.378222347546,52.06466031636
"LK433_RS02165",102.564781541088,83.8023577712055,75.4755191276118,79.6458569553754,110.826926593219,94.6811071628097,64.343553533987,69.1841763700641,48.0964277851318,68.0509691666828
"LK433_RS02170",101.075683825834,105.04156988533,83.4449384678324,69.0287759438857,163.33841043005,92.0341084679354,73.8674491849947,76.1133218719338,84.8219929406232,84.2605497382859
"LK433_RS02175",476.184637982155,532.705323487311,508.930383365442,539.309567101751,719.37952132629,549.044388683837,439.028992353358,426.237086599078,563.537907871504,448.967325769258
"LK433_RS02180",301.169165869306,316.029547068861,296.936954615885,276.230012452205,414.307566341298,360.009368895762,261.512786568714,228.135026025252,312.488708509158,271.735351144889
"LK433_RS02185",65.3181428839167,88.8501429309224,94.3570332945648,91.3735727638864,313.791216426803,108.070354640379,73.4084188734288,73.427790791843,78.0227812123725,69.6729819710161
"LK433_RS02190",50.0360906116285,48.1868783073542,43.8265296612806,58.6581854047947,178.513985927016,59.3818159181871,43.9416256974664,51.3600186505351,42.3439913745272,50.9952473155384
"LK433_RS02195",40.4904997808423,47.2842179469048,38.9166506137107,48.6002652806394,219.115068973354,45.5790229473545,33.7818063476973,37.1736705237925,42.6555163179775,35.4527873782011
"LK433_RS02200",533.125931426931,637.349267642405,646.182944900408,621.885505871767,576.055966143683,654.684554831494,489.429755579698,441.890392768042,612.813213925863,491.667176401947
"LK433_RS02205",218.396486277366,163.078578158212,159.186291914384,151.900375726158,292.764749705135,204.1566699543,184.190836108251,200.37225998057,190.244675803714,184.467215542524
"LK433_RS02210",118.54261532955,117.855440846578,114.784648816081,109.187192752674,296.965104794161,128.102908183473,156.953534987166,109.538620708389,123.860386463113,112.17581825655
"LK433_RS02215",7.21747435181401,16.9815972837258,34.7836106230307,5.04130056628339,181.771690913903,32.129024352545,12.648835252037,14.4857546460098,23.5176758688312,10.2925996093547
"LK433_RS02220",59.4737139516211,64.7272379107066,69.5651528860316,68.7404429804976,175.322654071134,76.3381429391998,62.3298893637655,46.3886441542093,74.8476799302643,66.4374214287864
"LK433_RS02225",75.9043645009247,70.3045297819555,68.2718827576735,67.421186575806,236.485371277321,77.2995837132167,80.2791575857202,75.2474299222531,79.3700194680013,72.9471909032076
"LK433_RS02230",9.21946426130527,16.9635471165449,13.5491063234433,13.7397946237322,193.608117215717,24.1228470179417,11.7897147454413,11.2211079708623,15.5384644133349,12.5547094136084
"LK433_RS02235",1.42805642255143,5.75999174482372,7.39592455102194,3.24179889355924,200.910845535301,15.2569912433476,3.75406607747621,2.9649986459655,1.37308425779272,2.34981192233313
"LK433_RS02240",3.20199701459374,3.8745268211584,10.0881061197043,4.92040606829098,183.530335405504,16.3271758809205,6.07254590658558,4.45425276202659,2.92480117981867,1.31719073584021
"LK433_RS02245",4.06035691604975,3.93683646301913,12.4689088617253,7.36295214286126,209.537784051085,20.8556824744591,6.15798558322852,3.56666796184271,4.25441993715699,1.54180641921507
"LK433_RS02250",14.3487699053974,24.4495171979442,27.9531912057437,25.752016698664,176.532774449066,34.3566948334338,31.4332995442411,19.8610655568555,27.7844624254102,23.938270561022
"LK433_RS02255",39.8907711062915,39.1069978940573,33.476020875822,22.4452925627472,131.354689506463,31.7484693300366,34.7468078048324,32.6691178609826,23.7944296900208,28.9904389571497
"LK433_RS02260",65.6489437917082,90.6948700168033,54.0249176187931,93.2640604762427,304.389232414015,66.193092217232,72.0814205322553,90.0988963542767,99.8537385250375,58.5886439301727
"LK433_RS02265",199.930426690692,219.633667523586,146.871280464542,176.211300103344,181.633018583331,174.442767136328,189.036922796403,163.883084451074,172.313973560905,156.322797742894
"LK433_RS02270",310.395888408253,299.86559763217,321.090560605576,254.879178972745,269.244487379911,259.14678876436,289.012580716583,273.42973814575,273.620738492532,292.842896630435
"LK433_RS02275",12.3252254315593,21.4535956264966,20.2642914438257,13.8358771036184,206.430374258798,41.6842796470032,10.4695422082205,14.6229823330694,30.5674709770523,18.3491906814277
"LK433_RS02280",21.6975322701409,1.40249798995057,27.0124588093965,2.91450188988258,119.581484162649,22.2895106445781,9.40192441725069,17.3267108373609,14.7105954077064,2.74634268422684
"LK433_RS02285",1.81487947293187,3.050092716009,12.5883303189421,6.11196512829746,177.314115969329,13.8497930218738,3.89464830229155,4.57559742501181,3.53158159831963,2.55969803578424
"LK433_RS02290",1.59430776726638,3.34924893122523,6.02068733662172,1.39200090263049,67.497825524643,6.77455954462076,3.74205946955251,0,5.10978619317889,0.655843029069097
"LK433_RS02295",106.818620406847,134.639807035254,125.177735045618,123.574880131022,224.185085460481,124.641142351903,113.937395160164,101.342006497631,156.913017682202,119.374362007727
"LK433_RS02300",129.814295633321,139.31480033509,167.277152330782,130.828751501396,287.478719502125,189.123120620663,149.037912984567,115.126367563798,174.744042418816,144.335565515477
"LK433_RS02305",141.370140988683,153.676557003114,158.268257870916,152.824876349104,252.249438371533,128.147880241814,127.022523880455,124.949399100134,161.949648366098,134.94825094817
"LK433_RS02310",8.7611486769023,9.76881880697429,15.0883471288659,6.17837624606024,205.212389225492,29.2505881014022,9.49090161993761,16.2663379974719,13.6348277481236,6.93083327249677
"LK433_RS02315",42.6090895805707,58.1822988850407,52.3587751917684,40.0441256892455,290.05511343607,42.9287779928817,41.5316772041803,38.7043202749247,29.3989637762675,34.0820366352805
"LK433_RS02320",143.335683662211,127.125027107705,136.159544311799,107.579009293526,224.904203617531,148.986293560038,131.772708111545,111.664607145336,130.572862071278,120.992362348822
"LK433_RS02325",169.900482851836,197.365701388949,193.638917323422,187.354278968515,378.688966310349,193.122574690031,173.52843176406,152.147621463188,181.53948806647,139.782355203483
"LK433_RS02330",113.396121663427,131.76572248442,148.750380727738,158.732674357349,303.318193594824,154.599167426433,128.446652137152,89.8599072392786,110.464515806727,111.477161172558
"LK433_RS02335",267.994645281084,297.163597776035,360.080871040287,388.508275593342,304.646535230933,298.120706114465,256.652137938362,225.390775768368,358.308639086039,255.848634440636
"LK433_RS02340",206.093068585924,245.362858620694,286.930413189507,259.657324070695,342.289565640525,257.079077972779,187.293980686505,178.707083718373,227.916558880583,198.195131754156
"LK433_RS02345",97.7661949486399,101.55036293337,100.846512888414,88.7194134615105,137.085707576288,101.384646260084,69.4786278969712,82.9332735673003,73.983641619035,74.6632824660993
"LK433_RS02350",51.4384869486848,52.1667149029583,75.7013359794946,64.0114953822182,469.821651295854,80.3947730461268,49.2184382777601,34.5766982318995,45.0052432466563,48.9679994471738
"LK433_RS02355",44.0333811394998,45.7240723996423,50.5813230788282,44.4393015435388,209.378352435256,56.9147949203249,41.340959193094,40.497791850584,41.5870921756762,33.0594229073075
"LK433_RS02360",173.432446417021,192.934040831576,178.621129839257,162.78192105263,260.584139926389,161.028816250129,175.22504153774,176.770812262492,180.810538657619,183.224633693068
"LK433_RS02365",198.034520978987,185.643008416185,222.736439381151,189.297599473851,313.253582910823,219.505981961373,182.867178392668,178.440091063415,175.36798517846,168.007403501209
"LK433_RS02370",238.058992994187,249.382545171329,250.097060648006,251.052759214379,325.050699766173,247.766864754045,222.20691346377,231.261641903988,232.60447696176,220.056849990216
"LK433_RS02375",637.508913203746,625.708355317115,623.995281172631,685.271247682088,502.055528572067,792.296400529713,723.956861498956,679.322256253937,717.785184134272,651.453785971504
"LK433_RS02380",4298.11741019476,3995.70011662344,3955.15438060498,4721.68690021529,2653.25775441168,4595.17201524328,5081.05901048189,5119.94839344982,5486.12771150472,5851.83653905414
"LK433_RS02385",8515.06660774836,8229.50314224766,7827.00241079696,8667.06455678906,4350.61933634787,9416.07424127411,11346.4169372336,10922.7585118723,10591.8995445573,11603.3326046899
"LK433_RS02390",601.585464181846,542.131760334324,504.877638085278,445.440288841756,382.487677972977,427.119849384661,537.110269196437,573.764116086936,520.34656067205,555.280431278502
"LK433_RS02395",319.275544972952,282.04931952597,265.687182337431,281.466812348882,338.263645808156,267.787591470773,321.50079664735,297.445060297502,296.724013849066,272.388640150499
"LK433_RS02400",279.309715897663,248.805685709659,279.079775848299,290.780998222001,280.61087632125,237.036487821495,271.926756559355,321.952272912702,330.590430826743,293.651239517089
"LK433_RS02405",35.0935519923019,39.1230852903488,53.2517861624683,24.0484553845809,151.17011991242,62.2960525963649,32.2914262707668,49.9299562559343,30.2473927469261,33.7038076011923
"LK433_RS02410",37.8452474140824,39.923869161783,36.5911098473298,42.3407391119139,157.930259061435,34.0123263377388,37.8384197405917,43.0297702267711,35.9683492846542,48.1199675224041
"LK433_RS02415",32.7555588256647,24.1348294584847,35.3419803476012,22.118515853127,106.148683552233,24.2913425536078,31.3586844611624,29.8165996766186,22.1083158667865,33.5866924040793
"LK433_RS02420",18.3400879584842,16.5566352038712,14.0389577106841,11.3604714037187,127.526678744221,19.2570840751301,12.0996150273048,19.6825002922782,15.886574243294,16.6182406507276
"LK433_RS02425",24.9179060261904,22.9674896871471,24.5928980022378,27.068502181622,127.700365135717,24.2718590349639,30.8296979082844,29.0762887107973,25.6147668187451,27.254843853593
"LK433_RS02430",19.0504545948517,13.5306812448734,16.0277745688592,16.8310937165194,175.044581333628,23.4037710686171,19.4825440153645,18.5995435230779,18.1717449545109,17.6325695904501
"LK433_RS02435",21.3301333202352,24.6980778104502,27.0011328308601,17.1570677291201,83.1395567420131,32.6250127216238,25.8602197807818,24.7586710833233,20.7243608259512,29.4325027290726
"LK433_RS02440",78.1811320702996,70.2699140607433,64.3510983276141,72.1177779310385,172.652090468215,63.2139740584786,70.8824552816064,69.6139637778754,66.1828640445543,71.0073594456524
"LK433_RS02445",72.5223409451171,87.3582694476232,83.837999247893,69.7141054061546,246.652717713411,83.0587541684249,56.1809530395359,50.9950017955772,60.5419943565564,48.6442503533959
"LK433_RS02450",126.192585872795,139.039800729217,153.953360011724,128.923848305394,160.294609786652,149.709226575348,118.230735809087,107.901242391095,117.474986500044,107.484313680721
"LK433_RS02455",124.063632792279,147.583236760692,154.634330555275,140.188454540308,671.755547396447,170.744384760975,134.711794785101,118.886221569955,114.163275617743,106.892134066961
"LK433_RS02460",424.979112949884,447.529169925358,464.697348697555,473.407979933129,522.539407067126,475.917373076687,408.822742794554,369.462141025084,436.333025441617,412.377459989651
"LK433_RS02465",34.5004239823358,29.1766041470461,30.6625895443033,31.0880201587476,208.868092043926,44.0336351826636,39.0351810173776,29.2724555761625,29.9472614209962,35.9355812925749
"LK433_RS02470",25.8991782656973,31.4471939092396,35.1642464562848,29.2126407524194,131.562333134861,49.0453860038471,39.3237488387407,43.610245745636,40.4114732313791,40.7809586520923
"LK433_RS02475",87.553426388221,84.1589132005119,87.2750359986687,79.3345248737121,203.346291909432,92.6690239066049,82.0384773627629,87.096715861362,69.1878215867064,74.8632672441095
"LK433_RS02480",59.9575781210848,55.7130236007949,54.7562894281918,57.5307039719351,239.912695498731,70.0594023185904,54.9466234142263,49.7097359196009,43.6142765971428,44.4465574642689
"LK433_RS02485",26.6334426881073,26.5689219216235,39.9544279634096,28.1035702235078,165.123911221927,42.0177538841792,27.5455492260074,32.0844480145691,31.268484978126,37.8482639788915
"LK433_RS02490",26.5308720967115,18.6918604127034,25.1256883676122,22.1527432150728,160.731097624258,35.867167592143,22.8419855690255,21.8895366413861,19.4013926418341,13.7257560617324
"LK433_RS02495",2.27812223616499,4.14767178070689,10.241690543847,5.63562450745068,187.126217354046,21.9725981709585,5.82236077655967,4.99272046877509,5.27325091736826,2.81142189475355
"LK433_RS02500",2.82963232865821,3.5666174049074,4.57959566569902,3.39703531535983,142.835439240635,12.4531402035933,3.65284480670225,4.77345146247824,2.26725612545024,1.74601918997203
"LK433_RS02505",117.743252039366,100.469856007368,98.8819704295486,88.6715120437004,177.889811151048,107.087896870921,121.560234889706,101.440016175095,105.3651461709,109.687262357908
"LK433_RS02510",38.2313292877054,39.585787769972,48.2023929853468,51.0076899119397,301.241584281047,52.847272617708,45.3040004091293,42.2158573967657,46.5805643521623,44.4127052848695
"LK433_RS02515",34.6646965262605,42.6143620023441,55.964273635878,50.2191094872076,308.570403188933,63.1276350423366,37.6076976690028,23.0578536527957,39.0910926918073,25.3508555467093
"LK433_RS02520",40.3113127011555,44.9867926681286,45.9640568947192,48.7415744631792,193.815184720761,45.2351627280442,33.6678436274882,35.3794933669541,37.4960977318508,31.2821509555743
"LK433_RS02525",44.0235736823199,46.9455394125713,46.0530399562153,45.4613516547375,179.031084695392,43.9516254018611,43.8494215499112,44.0779924230771,41.541065160446,32.542437162052
"LK433_RS02530",52.5478697162716,38.3651063057445,39.0373598277731,29.3330512788183,112.217228539729,50.2004228006921,49.3348292001972,73.7782525977948,44.8651590147058,30.4755446249688
"LK433_RS02535",38.0683381237169,36.9225002744433,44.3438567310756,50.2699900439322,99.9210854125034,52.8854926963556,39.8303748362015,40.3061074798183,43.4014729759281,33.0340226414803
"LK433_RS02540",42.3390168158049,47.8175314682782,56.7883740109302,34.9316299238291,207.459050871266,39.6126972645461,41.5736003322794,39.7191218613539,40.4602161296256,41.864249208287
"LK433_RS02545",28.045984810017,27.8706449875108,28.4185868022144,31.9397467384393,150.903989976941,46.4850566535328,38.9242532951627,32.9128388508773,27.3571886369966,40.7311462939214
"LK433_RS02575",313.343916519825,299.277691181932,317.54802752853,310.839616704762,270.669127219325,305.587974087546,248.688674403031,256.598182426922,265.035137390588,204.620456493726
"LK433_RS02580",6.0692397958436,6.27691408089764,10.4775597806144,7.01110944139587,237.186414868064,27.8866859176921,9.55533577137832,5.23436299422371,5.83560809561907,4.22514259111822
"LK433_RS02585",83.8961696757642,82.2477791188177,106.84412892163,86.2592490670828,232.910951595764,70.9646534763002,86.0834281407789,76.3862548160392,80.0789025081233,81.6594940614746
"LK433_RS02590",848.968886069346,884.425001105543,840.029233157221,902.248585054995,635.17184532164,847.465139224701,847.9506758006,818.993106087555,937.645766448327,933.483244708348
"LK433_RS02595",1716.41427037304,1683.91977839982,1628.74025610192,1688.65441006128,1247.34061188835,1641.48505788016,1791.08806706712,1744.63363477997,1859.50719335471,1694.15484597402
"LK433_RS02600",488.761125781331,508.362234382082,523.441424039862,543.752500739575,477.789094970852,526.943044015032,471.256952272072,488.228207594969,509.703144137724,476.303975654552
"LK433_RS02605",10.5741005068569,12.1113571692074,14.9698300522524,14.1130986849295,195.651374752874,22.1591925151647,13.089186073953,9.85852702372918,9.44392230690771,7.97928568027572
"LK433_RS02610",244.792671765692,212.316618786363,235.677931219077,210.740905883818,276.51476058123,182.472637258178,222.431852879914,200.45671614916,217.812825244175,249.846765221457
"LK433_RS02615",95.1840022321735,113.854931163603,129.882203318183,117.339945727828,285.817088608308,121.454024631863,92.8903681704356,76.9389176942709,100.636713196148,88.4105651759338
"LK433_RS02620",80.6589582663949,96.0404454459443,112.229022256494,104.276289191368,223.125801353047,84.8809141111313,84.9371131027817,79.0461723565666,107.173296201175,83.5272503844152
"LK433_RS02625",88.5140211352514,94.3953576710391,91.9860882147839,79.9093475911469,205.784269801024,92.544754396268,109.468415750149,100.999268430363,111.908515811762,135.537813599026
