"","logFC","logCPM","F","PValue","FDR","locus_tag","genes"
"LK433_RS01380",-5.62730835756471,11.6206454338308,768.145553963277,1.20176549846393e-11,1.0126877267056e-08,"LK433_RS01380","LK433_RS01380"
"LK433_RS01385",-5.52342252095087,10.6828233874818,775.832746503425,1.13763279337106e-11,1.0126877267056e-08,"LK433_RS01385","LK433_RS01385"
"LK433_RS01390",-5.16823406908343,9.71094181820788,849.505640415498,6.90045259355519e-12,1.0126877267056e-08,"LK433_RS01390","LK433_RS01390"
"LK433_RS02525",4.42687748605838,9.17812824482326,650.463667108831,2.99975431731907e-11,1.51667578283652e-08,"LK433_RS02525","LK433_RS02525"
"LK433_RS12865",3.94683100090718,8.18980097472794,669.381791218958,2.56251073444716e-11,1.51667578283652e-08,"LK433_RS12865","LK433_RS12865"
"LK433_RS05370",-4.15375345803477,9.92544952170088,596.823452306902,4.81164928015345e-11,1.52048117252849e-08,"LK433_RS05370","LK433_RS05370"
"LK433_RS07140",5.02161490188387,9.54189464177309,603.93054194949,4.50905357193393e-11,1.52048117252849e-08,"LK433_RS07140","LK433_RS07140"
"LK433_RS10200",4.57003610107129,10.5960124506975,627.779269225452,3.64550561351652e-11,1.52048117252849e-08,"LK433_RS10200","LK433_RS10200"
"LK433_RS12875",4.63252266510863,10.5081185774402,527.381586347444,9.47768252521877e-11,2.66217571375034e-08,"LK433_RS12875","LK433_RS12875"
"LK433_RS11425",5.46417830259124,11.9786435876824,510.954681270951,1.12695715467174e-10,2.84894768701015e-08,"LK433_RS11425","LK433_RS11425"
"LK433_RS00650",-3.66141442171041,8.59119331738644,459.924304977496,2.00276419673843e-10,4.60271626304977e-08,"LK433_RS00650","LK433_RS00650"
"LK433_RS02345",2.78096098056598,7.82977828312694,437.519627888738,2.63001842127431e-10,4.73926682774517e-08,"LK433_RS02345","LK433_RS02345"
"LK433_RS02510",4.18367577004998,9.65407798834625,421.450524884307,3.22501326191037e-10,4.73926682774517e-08,"LK433_RS02510","LK433_RS02510"
"LK433_RS02520",4.17949547124307,9.69269254797306,409.95107904593,3.74941995865915e-10,4.73926682774517e-08,"LK433_RS02520","LK433_RS02520"
"LK433_RS04090",-3.25204247407888,7.38804383593409,413.147373877529,3.59417315862701e-10,4.73926682774517e-08,"LK433_RS04090","LK433_RS04090"
"LK433_RS04100",-3.23809825233664,6.80281846809617,411.997236149542,3.64914715089201e-10,4.73926682774517e-08,"LK433_RS04100","LK433_RS04100"
"LK433_RS05570",2.83939445939836,8.70790917894605,412.20081026074,3.63934493750417e-10,4.73926682774517e-08,"LK433_RS05570","LK433_RS05570"
"LK433_RS06950",2.66582673290057,8.13011595408193,430.322856497525,2.87890701233682e-10,4.73926682774517e-08,"LK433_RS06950","LK433_RS06950"
"LK433_RS10205",3.84809393610995,6.75110897071051,421.883698604265,3.20701441072156e-10,4.73926682774517e-08,"LK433_RS10205","LK433_RS10205"
"LK433_RS10760",3.63959336120535,9.91506192329455,447.209338543199,2.33384876767603e-10,4.73926682774517e-08,"LK433_RS10760","LK433_RS10760"
"LK433_RS07305",3.18609239200336,7.05284059791298,393.218669096408,4.70373950311077e-10,5.66240641136382e-08,"LK433_RS07305","LK433_RS07305"
"LK433_RS01305",2.78786254076054,8.20535582125099,386.142538528459,5.19188261907956e-10,5.70655620044918e-08,"LK433_RS01305","LK433_RS01305"
"LK433_RS07840",-2.85169175351937,8.89970851372073,388.802942922727,5.00165336003741e-10,5.70655620044918e-08,"LK433_RS07840","LK433_RS07840"
"LK433_RS00645",-3.07110194922017,7.58676338188545,374.302041465701,6.14922494600552e-10,6.21809626540079e-08,"LK433_RS00645","LK433_RS00645"
"LK433_RS07845",-3.60102386179799,11.4964334095819,375.687848142551,6.02701739206716e-10,6.21809626540079e-08,"LK433_RS07845","LK433_RS07845"
"LK433_RS05415",3.20817575822152,8.73207821332847,357.706115185069,7.86565908791914e-10,7.49159113697749e-08,"LK433_RS05415","LK433_RS05415"
"LK433_RS12870",3.91252601950762,8.26451019263153,356.580425689691,8.00130382509463e-10,7.49159113697749e-08,"LK433_RS12870","LK433_RS12870"
"LK433_RS04110",-2.67282553504355,8.12132209175998,349.619672943219,8.90409657002303e-10,8.03912718893508e-08,"LK433_RS04110","LK433_RS04110"
"LK433_RS00305",-3.5290462874527,12.4974976052844,342.129248415893,1.00130389939986e-09,8.43765419227619e-08,"LK433_RS00305","LK433_RS00305"
"LK433_RS01320",2.91131862586898,7.13882041918333,342.727265397489,9.91873964024195e-10,8.43765419227619e-08,"LK433_RS01320","LK433_RS01320"
"LK433_RS00310",-2.64565845627669,9.01494432444502,334.25286863816,1.13592798449386e-09,9.26330949935642e-08,"LK433_RS00310","LK433_RS00310"
"LK433_RS02350",2.55380347662089,7.13648914531055,332.292880021328,1.17267671220006e-09,9.26414602638051e-08,"LK433_RS02350","LK433_RS02350"
"LK433_RS05375",-3.3385770313866,7.79648894275273,329.033927310517,1.23693232622461e-09,9.47565127483584e-08,"LK433_RS05375","LK433_RS05375"
"LK433_RS00315",-2.68365972522709,9.49161617542112,324.500964883787,1.33334690062756e-09,9.70453187240839e-08,"LK433_RS00315","LK433_RS00315"
"LK433_RS07390",-2.30082092143263,8.41922406769847,322.359027430407,1.38197447550119e-09,9.70453187240839e-08,"LK433_RS07390","LK433_RS07390"
"LK433_RS09935",2.55311363292187,8.82591810975378,322.518277922351,1.37828790494726e-09,9.70453187240839e-08,"LK433_RS09935","LK433_RS09935"
"LK433_RS01195",-2.40179593096851,7.21728010602908,314.071781050965,1.59092144513285e-09,1.0700860177593e-07,"LK433_RS01195","LK433_RS01195"
"LK433_RS06630",2.36745934402161,8.0277068346841,313.433204717573,1.60851537479641e-09,1.0700860177593e-07,"LK433_RS06630","LK433_RS06630"
"LK433_RS02515",3.94066782889261,9.62378618441675,307.742953705426,1.77585928322401e-09,1.15112109435649e-07,"LK433_RS02515","LK433_RS02515"
"LK433_RS00320",-2.71289315104129,9.70448132353423,305.409430969687,1.85036946540984e-09,1.16943350213902e-07,"LK433_RS00320","LK433_RS00320"
"LK433_RS01190",-2.40035158757423,7.34822470178837,293.492418298703,2.29363312008077e-09,1.38582933830322e-07,"LK433_RS01190","LK433_RS01190"
"LK433_RS02355",2.56735559718226,7.44438313712678,290.764796698607,2.41204473438852e-09,1.38582933830322e-07,"LK433_RS02355","LK433_RS02355"
"LK433_RS12210",-2.78140452876258,7.63867055306432,292.838541688458,2.32138254815507e-09,1.38582933830322e-07,"LK433_RS12210","LK433_RS12210"
"LK433_RS13815",-2.24048140304281,7.67404306515271,290.841342504502,2.40862483477575e-09,1.38582933830322e-07,"LK433_RS13815","LK433_RS13815"
"LK433_RS04065",-2.71021797987008,7.46182609758012,284.00461163789,2.7379946585704e-09,1.53057120508437e-07,"LK433_RS04065","LK433_RS04065"
"LK433_RS13040",-3.1546282372019,11.7000439286345,283.107285504491,2.78505836368201e-09,1.53057120508437e-07,"LK433_RS13040","LK433_RS13040"
"LK433_RS06640",2.32947497628525,8.15783638970749,281.6118354959,2.86563025512994e-09,1.54134325212095e-07,"LK433_RS06640","LK433_RS06640"
"LK433_RS00325",-2.607376212141,9.92343667961931,272.901390900775,3.39350942213569e-09,1.76658186668666e-07,"LK433_RS00325","LK433_RS00325"
"LK433_RS06635",2.44335341175834,7.8616699912594,272.445662171373,3.4241499789417e-09,1.76658186668666e-07,"LK433_RS06635","LK433_RS06635"
"LK433_RS03090",2.47312979967098,9.13774341593771,269.614410167929,3.62198672284175e-09,1.80138184061655e-07,"LK433_RS03090","LK433_RS03090"
"LK433_RS08705",-2.22841164164758,7.84278730408986,268.475192443505,3.70537403924291e-09,1.80138184061655e-07,"LK433_RS08705","LK433_RS08705"
"LK433_RS08710",-2.25883876392396,7.82165613320114,268.870005061241,3.67622112113548e-09,1.80138184061655e-07,"LK433_RS08710","LK433_RS08710"
"LK433_RS08655",2.69122615402132,9.80027617445992,264.044207509804,4.05199177086605e-09,1.93272362202818e-07,"LK433_RS08655","LK433_RS08655"
"LK433_RS04440",2.27568572698712,7.51726686368467,259.854528601176,4.41541455138381e-09,2.06706814553672e-07,"LK433_RS04440","LK433_RS04440"
"LK433_RS04085",-2.31483566729793,6.89045588439878,258.217878468522,4.56773436529413e-09,2.09949681372065e-07,"LK433_RS04085","LK433_RS04085"
"LK433_RS02095",-2.30248067972549,9.07768040790416,252.842070845431,5.1135350515994e-09,2.21345537791913e-07,"LK433_RS02095","LK433_RS02095"
"LK433_RS03820",2.04065184677782,7.99300133628197,252.40247489727,5.1614768550978e-09,2.21345537791913e-07,"LK433_RS03820","LK433_RS03820"
"LK433_RS08690",-2.41085298615812,9.47936833956051,252.362190746426,5.16589664941568e-09,2.21345537791913e-07,"LK433_RS08690","LK433_RS08690"
"LK433_RS13810",-2.18983734564417,8.20321781813729,253.71871997254,5.01948734257611e-09,2.21345537791913e-07,"LK433_RS13810","LK433_RS13810"
"LK433_RS08700",-2.48302380810243,8.3577274446996,249.599139521889,5.47998405284416e-09,2.30889994759834e-07,"LK433_RS08700","LK433_RS08700"
"LK433_RS01810",2.15672025040998,8.13912893714099,245.436243316391,5.99679144263441e-09,2.42671921111211e-07,"LK433_RS01810","LK433_RS01810"
"LK433_RS11360",-2.36278999287562,7.24890124469262,245.639060995996,5.97031614720365e-09,2.42671921111211e-07,"LK433_RS11360","LK433_RS11360"
"LK433_RS13025",-2.81808698678222,10.6297950293606,245.049963825852,6.04759929984426e-09,2.42671921111211e-07,"LK433_RS13025","LK433_RS13025"
"LK433_RS13035",-3.02411041941568,10.8458117000683,241.046250512195,6.60526444933691e-09,2.60907945748808e-07,"LK433_RS13035","LK433_RS13035"
"LK433_RS05480",2.7074224885977,11.1730932939906,240.187006992948,6.73272535402989e-09,2.61851226076732e-07,"LK433_RS05480","LK433_RS05480"
"LK433_RS13030",-3.01950674899167,10.5304687501246,237.031498349437,7.22638076647423e-09,2.72661053397714e-07,"LK433_RS13030","LK433_RS13030"
"LK433_RS13825",-1.91266418916876,7.70945200644716,237.276824301766,7.1865046918157e-09,2.72661053397714e-07,"LK433_RS13825","LK433_RS13825"
"LK433_RS11135",-2.19068266960044,7.31850630733643,236.273131474616,7.35130843540565e-09,2.73295701833904e-07,"LK433_RS11135","LK433_RS11135"
"LK433_RS05640",2.01851892932938,8.73620364971837,234.66427344896,7.62487303558239e-09,2.79357667158729e-07,"LK433_RS05640","LK433_RS05640"
"LK433_RS12925",-2.29703414799839,6.8132076620707,231.385956795548,8.22037089336048e-09,2.96872823120219e-07,"LK433_RS12925","LK433_RS12925"
"LK433_RS07165",2.20946694464955,8.9366686314971,229.420741471902,8.60363760687926e-09,3.06337970002687e-07,"LK433_RS07165","LK433_RS07165"
"LK433_RS12645",-2.06232439256888,7.46499828301134,228.156521487313,8.86133987228022e-09,3.1113148884895e-07,"LK433_RS12645","LK433_RS12645"
"LK433_RS11755",-2.02488849980822,8.53466123798902,227.149937591409,9.07305062735911e-09,3.14200986109094e-07,"LK433_RS11755","LK433_RS11755"
"LK433_RS07035",-2.11613406543654,8.11282031468314,226.180660886016,9.2825736657805e-09,3.17112786852609e-07,"LK433_RS07035","LK433_RS07035"
"LK433_RS10745",-1.88522736479441,7.83475624523239,225.033147668128,9.53804574354886e-09,3.2149572852922e-07,"LK433_RS10745","LK433_RS10745"
"LK433_RS01315",2.83988743011623,6.54045634466156,223.869741242493,9.80556354572489e-09,3.26164008468323e-07,"LK433_RS01315","LK433_RS01315"
"LK433_RS03575",-1.97265567069657,8.83876137198269,223.029471640348,1.0004289292265e-08,3.28452510790205e-07,"LK433_RS03575","LK433_RS03575"
"LK433_RS09925",-2.50404513459578,7.09102916865227,220.561991030702,1.06159011614452e-08,3.42723847773498e-07,"LK433_RS09925","LK433_RS09925"
"LK433_RS11620",-1.95653691446874,8.56947921264378,220.196800105631,1.07101202429218e-08,3.42723847773498e-07,"LK433_RS11620","LK433_RS11620"
"LK433_RS02625",2.40235993620214,8.14667726619533,218.621083767579,1.11281312201675e-08,3.47307601538068e-07,"LK433_RS02625","LK433_RS02625"
"LK433_RS12485",-1.89695254359018,7.63767777685058,219.058424796393,1.1010212643656e-08,3.47307601538068e-07,"LK433_RS12485","LK433_RS12485"
"LK433_RS11730",-2.06887854496134,7.00283344015574,216.453800259623,1.17349350056223e-08,3.57420671014618e-07,"LK433_RS11730","LK433_RS11730"
"LK433_RS12215",-2.49089736543704,6.92527600895325,216.500297108895,1.17215132587556e-08,3.57420671014618e-07,"LK433_RS12215","LK433_RS12215"
"LK433_RS08695",-2.21886184547574,9.09125549200295,211.308272564371,1.33389245542342e-08,4.01438110394095e-07,"LK433_RS08695","LK433_RS08695"
"LK433_RS11745",-1.90593526242083,8.65465127773957,209.878170866739,1.38297563779111e-08,4.11313224980698e-07,"LK433_RS11745","LK433_RS11745"
"LK433_RS12920",-2.1077809178244,6.74759772556621,209.324886333973,1.40253451892331e-08,4.12279914399783e-07,"LK433_RS12920","LK433_RS12920"
"LK433_RS06275",2.61758181070562,10.332025667338,205.246578164092,1.55721990624798e-08,4.52488726781023e-07,"LK433_RS06275","LK433_RS06275"
"LK433_RS01910",2.38462422730851,7.52086735135028,204.723792191096,1.57847019883733e-08,4.53451438938725e-07,"LK433_RS01910","LK433_RS01910"
"LK433_RS07815",-1.95778050481891,8.75621002962677,200.719429322857,1.75309351940735e-08,4.97957350231662e-07,"LK433_RS07815","LK433_RS07815"
"LK433_RS02475",-1.96214267728984,7.78804427187083,196.496817291674,1.96247478001636e-08,5.51237360431262e-07,"LK433_RS02475","LK433_RS02475"
"LK433_RS07040",-2.11249652680636,7.25150686205859,194.180853038368,2.08980216398566e-08,5.74241290277798e-07,"LK433_RS07040","LK433_RS07040"
"LK433_RS09050",-1.77565130039176,7.42678575736067,194.193023789331,2.08910801933476e-08,5.74241290277798e-07,"LK433_RS09050","LK433_RS09050"
"LK433_RS11735",-1.86239824814693,7.48806163440192,192.903587663119,2.16418555411755e-08,5.88286137721417e-07,"LK433_RS11735","LK433_RS11735"
"LK433_RS13110",1.79446692666461,8.69026413834381,192.135908143411,2.21039457272146e-08,5.94455051046793e-07,"LK433_RS13110","LK433_RS13110"
"LK433_RS08715",-2.18862649008377,9.6109501151213,190.497046820146,2.31299404224011e-08,6.15499888292948e-07,"LK433_RS08715","LK433_RS08715"
"fabF",-2.53384758859153,12.557457118748,188.674069539291,2.43378843789284e-08,6.40897621978447e-07,"LK433_RS02380","LK433_RS02380"
"LK433_RS07405",3.30441979584575,13.1294755846168,188.289605459064,2.46020507712066e-08,6.41175096387734e-07,"LK433_RS07405","LK433_RS07405"
"LK433_RS06340",1.77684962516935,7.93987589875389,183.166299204641,2.84662947899388e-08,7.34314216622095e-07,"LK433_RS06340","LK433_RS06340"
"LK433_RS01500",2.06035419858423,9.79583498828173,180.184478201731,3.10444729185622e-08,7.77033936021042e-07,"LK433_RS01500","LK433_RS01500"
"LK433_RS03570",-2.16795735575527,10.386157759472,180.657975172576,3.06172322636839e-08,7.77033936021042e-07,"LK433_RS03570","LK433_RS03570"
"LK433_RS05365",-2.19975920487659,6.67319620161334,180.214803456713,3.10169003365562e-08,7.77033936021042e-07,"LK433_RS05365","LK433_RS05365"
"acpP",-2.48457729140402,10.7688426381802,178.904093384875,3.22354562326103e-08,7.97386178926539e-07,"LK433_RS02385","LK433_RS02385"
"LK433_RS05685",1.89051890848124,6.866031440264,178.639298421975,3.24884400432886e-08,7.97386178926539e-07,"LK433_RS05685","LK433_RS05685"
"LK433_RS03095",2.18408163998653,6.22431824877218,177.067523380411,3.40392274483798e-08,8.2741506720677e-07,"LK433_RS03095","LK433_RS03095"
"LK433_RS04095",-2.97798139327353,7.01364668221115,176.299226954624,3.48289505902536e-08,8.38548448496772e-07,"LK433_RS04095","LK433_RS04095"
"LK433_RS10090",1.89025541158626,8.95512619895839,174.629943264704,3.66204966652566e-08,8.73364297828006e-07,"LK433_RS10090","LK433_RS10090"
"LK433_RS11720",-1.73857783390149,8.82284968491511,173.994308525864,3.73311096691355e-08,8.81991077042754e-07,"LK433_RS11720","LK433_RS11720"
"LK433_RS04080",-2.48475182692013,8.21151703813017,171.790187210066,3.99244074454504e-08,9.25953229560539e-07,"LK433_RS04080","LK433_RS04080"
"LK433_RS09055",-1.74636029314532,7.13993873319203,171.902845375524,3.97868087602562e-08,9.25953229560539e-07,"LK433_RS09055","LK433_RS09055"
"LK433_RS08125",1.8818057981948,7.67540879121137,171.228962455935,4.0618295904948e-08,9.33482291342804e-07,"LK433_RS08125","LK433_RS08125"
"LK433_RS11760",-1.97387922430987,7.27846314632891,170.101847386498,4.205527920588e-08,9.57799512004186e-07,"LK433_RS11760","LK433_RS11760"
"LK433_RS06325",1.77737169290106,7.26652527366952,169.138415473252,4.33312926773629e-08,9.78049177574762e-07,"LK433_RS06325","LK433_RS06325"
"LK433_RS09865",1.81186657692176,8.22475429617645,168.649572823082,4.39961750881676e-08,9.84268412591926e-07,"LK433_RS09865","LK433_RS09865"
"LK433_RS10905",2.03668748959534,9.79016462123025,167.875720664497,4.50734677907814e-08,9.99523917325397e-07,"LK433_RS10905","LK433_RS10905"
"LK433_RS11925",-1.95015418005721,9.44573761562466,167.517067117087,4.55832884065551e-08,1.00203959210236e-06,"LK433_RS11925","LK433_RS11925"
"LK433_RS10735",-1.58836604921462,8.09571145877815,166.94011200542,4.64177631746914e-08,1.0029410709882e-06,"LK433_RS10735","LK433_RS10735"
"LK433_RS12490",-1.71308877398029,7.63133974206335,167.082876264872,4.6209611594497e-08,1.0029410709882e-06,"LK433_RS12490","LK433_RS12490"
"LK433_RS12480",-1.80581902545553,8.82765090020397,166.129338956114,4.76210661667739e-08,1.02022080736953e-06,"LK433_RS12480","LK433_RS12480"
"LK433_RS04015",-2.38659201985636,7.09066559188128,164.023401641782,5.09225258164548e-08,1.0817827333109e-06,"LK433_RS04015","LK433_RS04015"
"LK433_RS06865",-1.72441490205176,7.37701392621264,161.367339732576,5.54793154914963e-08,1.15545770229952e-06,"LK433_RS06865","LK433_RS06865"
"LK433_RS10025",1.57456695110536,7.58068588505717,160.769017869002,5.65711842168741e-08,1.15545770229952e-06,"LK433_RS10025","LK433_RS10025"
"LK433_RS11740",-1.8197306759958,8.32434643054506,161.088392295823,5.59852410808845e-08,1.15545770229952e-06,"LK433_RS11740","LK433_RS11740"
"LK433_RS11750",-1.89572123773021,9.67854164659798,160.473446056715,5.71199107608337e-08,1.15545770229952e-06,"LK433_RS11750","LK433_RS11750"
"LK433_RS11920",-1.80465619843746,7.44345815436647,160.466438842006,5.71329955646521e-08,1.15545770229952e-06,"LK433_RS11920","LK433_RS11920"
"LK433_RS12980",1.80226568747388,8.24228375150949,161.21275504607,5.57590157899476e-08,1.15545770229952e-06,"LK433_RS12980","LK433_RS12980"
"LK433_RS11725",-1.84121309910582,9.47401917792231,160.031020411474,5.79530451118165e-08,1.16274046065613e-06,"LK433_RS11725","LK433_RS11725"
"LK433_RS08620",-1.95520468325543,6.552709417038,159.753656882395,5.84826589208056e-08,1.16412725788816e-06,"LK433_RS08620","LK433_RS08620"
"LK433_RS02375",-1.87265848472315,9.5606455191979,159.055293916519,5.98416312436583e-08,1.18187221706225e-06,"LK433_RS02375","LK433_RS02375"
"LK433_RS00300",-1.95960305241453,10.1775756542982,157.121050781079,6.38044555220283e-08,1.25036948495882e-06,"LK433_RS00300","LK433_RS00300"
"LK433_RS03460",1.66758706232423,8.85437050059837,156.862706589767,6.43568489690582e-08,1.25149318610599e-06,"LK433_RS03460","LK433_RS03460"
"LK433_RS05565",-1.64897462709958,8.54338481908556,155.53249666354,6.72920038494318e-08,1.29858157046842e-06,"LK433_RS05565","LK433_RS05565"
"LK433_RS10350",1.81161979585624,7.97019983771916,152.552558507353,7.4460076197076e-08,1.42602327747127e-06,"LK433_RS10350","LK433_RS10350"
"LK433_RS02790",2.37288398090021,9.0336934897433,151.781425812589,7.64592997225659e-08,1.45215617088815e-06,"LK433_RS02790","LK433_RS02790"
"LK433_RS10225",1.86302821760802,8.41243979931249,151.433289311452,7.73825729880863e-08,1.45215617088815e-06,"LK433_RS10225","LK433_RS10225"
"LK433_RS13820",-1.8909894272585,7.31755425512163,151.371468168934,7.75478967839795e-08,1.45215617088815e-06,"LK433_RS13820","LK433_RS13820"
"LK433_RS09770",-1.99208106527486,8.00157137606096,149.825946713505,8.18195971690199e-08,1.52088192384766e-06,"LK433_RS09770","LK433_RS09770"
"LK433_RS02090",-2.24152063161284,11.4537959375378,149.448753828852,8.29038828552276e-08,1.52978843691982e-06,"LK433_RS02090","LK433_RS02090"
"LK433_RS03580",-1.72289891210023,9.11735667275868,146.262375168168,9.27727567222823e-08,1.69207205176024e-06,"LK433_RS03580","LK433_RS03580"
"LK433_RS05205",-1.49905514288026,8.38505742413219,146.182568833652,9.3037189554855e-08,1.69207205176024e-06,"LK433_RS05205","LK433_RS05205"
"LK433_RS06970",-2.23338164102746,12.354622905687,142.861411295597,1.04873403449434e-07,1.88028343205794e-06,"LK433_RS06970","LK433_RS06970"
"LK433_RS10245",1.60563662702538,7.47751703383703,142.957209029811,1.0450797756063e-07,1.88028343205794e-06,"LK433_RS10245","LK433_RS10245"
"LK433_RS09060",-1.60846334568488,7.08118187640384,141.937580355298,1.08475858594867e-07,1.93117584878748e-06,"LK433_RS09060","LK433_RS09060"
"LK433_RS10070",1.4485924717102,8.12224029621519,140.750938708341,1.13319518370856e-07,2.00329889819248e-06,"LK433_RS10070","LK433_RS10070"
"LK433_RS10140",1.56224448031166,7.71788295213921,140.134692837508,1.15935373981976e-07,2.03530989879469e-06,"LK433_RS10140","LK433_RS10140"
"LK433_RS07365",-1.54019544798496,7.61242634514495,139.708805993821,1.17784837914128e-07,2.0535177258408e-06,"LK433_RS07365","LK433_RS07365"
"LK433_RS01775",2.27142778821661,7.94670483283409,138.050696321082,1.25324808433729e-07,2.16352851226781e-06,"LK433_RS01775","LK433_RS01775"
"LK433_RS10030",1.45139264758344,8.24061548188016,137.948800017299,1.25806444344687e-07,2.16352851226781e-06,"LK433_RS10030","LK433_RS10030"
"LK433_RS03550",-1.4406294752511,8.28284737070833,137.737478612043,1.26812277989008e-07,2.16609080240684e-06,"LK433_RS03550","LK433_RS03550"
"LK433_RS12635",2.14152569664034,10.9266402532759,137.081112296678,1.29997429412237e-07,2.20559397016198e-06,"LK433_RS12635","LK433_RS12635"
"LK433_RS11130",-1.93052246486307,6.48680474919142,135.326959493174,1.38983867522376e-07,2.34234144731045e-06,"LK433_RS11130","LK433_RS11130"
"LK433_RS09830",-1.49040687535294,8.16803345527344,131.274819556254,1.62698673090726e-07,2.72385593094937e-06,"LK433_RS09830","LK433_RS09830"
"LK433_RS04445",1.6978321924582,7.04443100144125,130.791224541739,1.65836452076441e-07,2.74737377560924e-06,"LK433_RS04445","LK433_RS04445"
"LK433_RS08250",1.50839542245234,7.27966239348485,130.631709708894,1.66887069577195e-07,2.74737377560924e-06,"LK433_RS08250","LK433_RS08250"
"LK433_RS11005",-1.53582435907576,7.35027680429684,130.559725491483,1.67363750571132e-07,2.74737377560924e-06,"LK433_RS11005","LK433_RS11005"
"LK433_RS03320",1.65321819776952,9.42831838968284,130.354153305676,1.68733919688609e-07,2.75199579982455e-06,"LK433_RS03320","LK433_RS03320"
"LK433_RS11010",-1.89030981412904,6.13835044862676,129.710333857941,1.73111466581136e-07,2.80529350972507e-06,"LK433_RS11010","LK433_RS11010"
"LK433_RS09065",-1.63264435532106,6.77346170551479,129.484507047273,1.74678573178678e-07,2.81265880888979e-06,"LK433_RS09065","LK433_RS09065"
"LK433_RS11715",-1.58801534766545,9.36957180315665,128.353668631946,1.82782176124888e-07,2.92451481799821e-06,"LK433_RS11715","LK433_RS11715"
"LK433_RS03785",-1.55955921568322,8.48964832624582,127.759492823509,1.87217428966214e-07,2.97663937375213e-06,"LK433_RS03785","LK433_RS03785"
"LK433_RS12585",-1.44057218825807,7.36608838814107,126.967817517531,1.93325715518848e-07,3.0545463051978e-06,"LK433_RS12585","LK433_RS12585"
"LK433_RS10670",1.73934441808731,7.33155347525894,125.615780604992,2.04309923494919e-07,3.20804650059103e-06,"LK433_RS10670","LK433_RS10670"
"LK433_RS02085",-1.81168452832287,10.1132818623977,125.372177157965,2.06366418172371e-07,3.22033521691206e-06,"LK433_RS02085","LK433_RS02085"
"LK433_RS04930",1.43344027159333,8.71316118529157,125.202295463233,2.07815008958149e-07,3.2230450469092e-06,"LK433_RS04930","LK433_RS04930"
"LK433_RS10135",1.46408081291523,8.89721350047246,125.047862586583,2.09142281994282e-07,3.22385176147283e-06,"LK433_RS10135","LK433_RS10135"
"LK433_RS12945",1.8750446564758,8.06800753631185,124.247880060766,2.16179885844415e-07,3.3121378873617e-06,"LK433_RS12945","LK433_RS12945"
"LK433_RS05840",-1.93058831500692,6.2987070482039,123.58139377176,2.22257095754806e-07,3.37277912656197e-06,"LK433_RS05840","LK433_RS05840"
"LK433_RS06860",-1.56360106596866,6.77862305021592,123.522232630154,2.22806216034751e-07,3.37277912656197e-06,"LK433_RS06860","LK433_RS06860"
"LK433_RS14415",-1.42206288720226,7.99198700424995,122.835697959335,2.29296936716084e-07,3.45037295248965e-06,"LK433_RS14415","LK433_RS14415"
"LK433_RS12050",-1.47451231231547,8.59452392717752,122.574497705042,2.31824794317866e-07,3.46776970435246e-06,"LK433_RS12050","LK433_RS12050"
"LK433_RS04935",1.42387711549502,7.85518228033638,122.175549584605,2.35749479410402e-07,3.50573343499704e-06,"LK433_RS04935","LK433_RS04935"
"LK433_RS11460",-1.4068099842719,8.03106072577555,120.571007246554,2.52346744677959e-07,3.73059982775368e-06,"LK433_RS11460","LK433_RS11460"
"LK433_RS02715",1.43884452788215,7.96451029839539,119.970587972674,2.58909204722876e-07,3.80293066115629e-06,"LK433_RS02715","LK433_RS02715"
"LK433_RS14800",1.37959428003801,8.46570575295459,119.85029897908,2.60248023884509e-07,3.80293066115629e-06,"LK433_RS14800","LK433_RS14800"
"LK433_RS06600",1.35404487283494,7.83193189389664,118.761879084908,2.72740767145458e-07,3.96257850197539e-06,"LK433_RS06600","LK433_RS06600"
"LK433_RS10020",1.54599888420526,9.34395936461505,118.575572479652,2.74949402901e-07,3.97184051733558e-06,"LK433_RS10020","LK433_RS10020"
"LK433_RS09825",-1.38938051525591,7.3672593819376,117.812227729506,2.84221832435908e-07,4.08245904771577e-06,"LK433_RS09825","LK433_RS09825"
"LK433_RS09835",-1.41685891198197,7.85472552731225,115.814299249162,3.10291431124474e-07,4.43173298238796e-06,"LK433_RS09835","LK433_RS09835"
"LK433_RS11455",-1.44256370744957,7.36505617470665,115.582898402303,3.13489476218067e-07,4.45225503302962e-06,"LK433_RS11455","LK433_RS11455"
"LK433_RS07160",1.61737207524497,7.29632216346047,114.647967858723,3.26812769941709e-07,4.61554571180246e-06,"LK433_RS07160","LK433_RS07160"
"LK433_RS00295",-1.57781759738549,8.91274550733779,112.57797913222,3.58762388972683e-07,5.01663258390447e-06,"LK433_RS00295","LK433_RS00295"
"LK433_RS02755",-1.32603561896078,8.38413091524681,112.552295131694,3.59181367755819e-07,5.01663258390447e-06,"LK433_RS02755","LK433_RS02755"
"LK433_RS13665",1.29221769319303,8.10392606413033,112.406300970407,3.61573937496894e-07,5.02230172523158e-06,"LK433_RS13665","LK433_RS13665"
"LK433_RS07065",1.80616401367567,10.8985787780054,112.155623764658,3.65726053739017e-07,5.05221564946576e-06,"LK433_RS07065","LK433_RS07065"
"LK433_RS11450",-1.3931389380865,7.93313630220097,111.723081765094,3.73023496508044e-07,5.12501847376269e-06,"LK433_RS11450","LK433_RS11450"
"LK433_RS12360",1.58452845532061,8.48730652133329,111.554340411049,3.75916813608899e-07,5.1368524583962e-06,"LK433_RS12360","LK433_RS12360"
