"","logFC","logCPM","F","PValue","FDR","locus_tag","genes"
"LK433_RS07280",-0.264437813441628,5.08453321532157,1.19580285497055,0.278753329792514,0.902329555761817,"LK433_RS07280","LK433_RS07280"
"LK433_RS07815",0.0934348107212162,9.19383053656414,1.19621128537267,0.278672096878172,0.902329555761817,"LK433_RS07815","LK433_RS07815"
"LK433_RS09325",0.211754187909356,5.81726877587636,1.21115154381199,0.275721382153705,0.902329555761817,"LK433_RS09325","LK433_RS09325"
"LK433_RS10020",-0.100224596719883,8.6349258906087,1.2102154202298,0.275905087971107,0.902329555761817,"LK433_RS10020","LK433_RS10020"
"LK433_RS11390",0.0993748068767318,10.0511923247679,1.20037019869442,0.277846656390423,0.902329555761817,"LK433_RS11390","LK433_RS11390"
"LK433_RS13710",0.0877647966446236,9.84768275817832,1.19398855846113,0.279114543896075,0.902329555761817,"LK433_RS13710","LK433_RS13710"
"LK433_RS13860",0.297715208986707,4.75708523880016,1.19927349043293,0.278064020604391,0.902329555761817,"LK433_RS13860","LK433_RS13860"
"LK433_RS14905",-0.435244074653468,3.40464190716837,1.21732416563319,0.274513972624554,0.902329555761817,"LK433_RS14905","LK433_RS14905"
"LK433_RS01405",-0.28498435636085,4.91272479216854,1.18046096132178,0.281826856989547,0.907999663415919,"LK433_RS01405","LK433_RS01405"
"LK433_RS03470",-0.163834850519103,6.70113599714235,1.18034936331877,0.281849373375773,0.907999663415919,"LK433_RS03470","LK433_RS03470"
"LK433_RS07710",-0.288043794520718,4.88593726701194,1.18142687842229,0.281632067092885,0.907999663415919,"LK433_RS07710","LK433_RS07710"
"LK433_RS08135",-0.322314099852626,4.92619282880512,1.17857429102864,0.282207829657535,0.908100976777492,"LK433_RS08135","LK433_RS08135"
"LK433_RS08455",0.287065491605141,4.94721006177865,1.17156872486017,0.28362827540712,0.908910542865204,"LK433_RS08455","LK433_RS08455"
"LK433_RS09530",-0.265927717159048,5.35483820129714,1.17097905953068,0.283748256008364,0.908910542865204,"LK433_RS09530","LK433_RS09530"
"LK433_RS10755",0.1050987253514,8.38210014258147,1.16634136598346,0.284694185923951,0.908910542865204,"LK433_RS10755","LK433_RS10755"
"LK433_RS11255",0.60995424195924,2.94342633297638,1.17186786411814,0.28397036933336,0.908910542865204,"LK433_RS11255","LK433_RS11255"
