"","logFC","logCPM","F","PValue","FDR","locus_tag","genes"
"LK433_RS01380",-1.22829513596096,11.5782282062481,240.466621981471,5.70198961507377e-22,8.67963810761556e-19,"LK433_RS01380","LK433_RS01380"
"LK433_RS01390",-1.39309800195859,9.57617891003961,235.717762347649,6.25108974261113e-22,8.67963810761556e-19,"LK433_RS01390","LK433_RS01390"
"LK433_RS07845",-0.866356452183879,12.0728116962799,221.171247648977,2.69448945647536e-21,2.49419907354403e-18,"LK433_RS07845","LK433_RS07845"
"LK433_RS01385",-1.27148870187652,10.6153269575352,211.191176589271,9.13327252443234e-21,6.34077445008715e-18,"LK433_RS01385","LK433_RS01385"
"LK433_RS06290",-0.916573006326127,10.6276976150343,201.129611684258,2.29934882022704e-20,1.2770583347541e-17,"LK433_RS06290","LK433_RS06290"
"LK433_RS10200",1.41691919037014,8.74154695467778,168.342655557687,1.13283741553466e-18,5.24314917156624e-16,"LK433_RS10200","LK433_RS10200"
"LK433_RS06285",-0.822287738595585,11.7377627836898,163.363646502911,2.15132881759801e-18,8.53462875209954e-16,"LK433_RS06285","LK433_RS06285"
"LK433_RS12875",1.61030198855265,8.22378449957201,160.194226494699,3.26087604906038e-18,1.13193159853008e-15,"LK433_RS12875","LK433_RS12875"
"LK433_RS05370",-1.11960355907457,10.8580714226928,160.581424967391,6.97245585537855e-18,1.93625099103862e-15,"LK433_RS05370","LK433_RS05370"
"LK433_RS10000",0.97457161790758,10.2495910658256,154.682381185558,6.8214554513704e-18,1.93625099103862e-15,"LK433_RS10000","LK433_RS10000"
"LK433_RS12635",0.96170120394902,9.63341994440874,114.29443841717,2.99614123450501e-15,7.56389473474583e-13,"LK433_RS12635","LK433_RS12635"
"LK433_RS05375",-1.15127584003641,8.83059535533722,111.444225556969,4.85581837079747e-15,1.12371730130871e-12,"LK433_RS05375","LK433_RS05375"
"LK433_RS02595",0.66289135615078,11.0078938339175,105.943736494671,1.2627115757572e-14,2.50467860419839e-12,"LK433_RS02595","LK433_RS02595"
"LK433_RS07390",-1.08808884920429,8.58287261214358,106.221072512956,1.20237603382165e-14,2.50467860419839e-12,"LK433_RS07390","LK433_RS07390"
"LK433_RS12210",-0.964458802651813,9.49305717885652,92.5209716467638,1.53281864641746e-13,2.83775825406752e-11,"LK433_RS12210","LK433_RS12210"
"LK433_RS07140",1.73607984601438,7.04799832384521,91.9161416529571,1.6889660316665e-13,2.93141166871117e-11,"LK433_RS07140","LK433_RS07140"
"LK433_RS01500",0.92285649343033,8.91473566785323,91.0009795222062,2.01744783483195e-13,3.29556037489901e-11,"LK433_RS01500","LK433_RS01500"
"LK433_RS13710",0.765595250077694,9.84768275817832,89.46079191493,2.72770314912817e-13,4.2082398028494e-11,"LK433_RS13710","LK433_RS13710"
"LK433_RS13520",0.762982718293539,9.9114303274229,87.7963561369718,3.79264668744851e-13,5.54325255318132e-11,"LK433_RS13520","LK433_RS13520"
"LK433_RS10845",0.734447962064109,9.86081290979512,83.221560459532,9.57579735115342e-13,1.32959946220765e-10,"LK433_RS10845","LK433_RS10845"
"LK433_RS06280",-0.684061136997929,10.0430872426571,81.1539354350242,1.47017806713085e-12,1.94413547258208e-10,"LK433_RS06280","LK433_RS06280"
"LK433_RS05130",0.527219956118879,11.4849397507674,80.7402236592419,1.60312093090898e-12,2.02357582960647e-10,"LK433_RS05130","LK433_RS05130"
"LK433_RS05410",0.713358357966929,9.77923997242994,79.8989990995906,1.91323871634271e-12,2.23270954126057e-10,"LK433_RS05410","LK433_RS05410"
"LK433_RS12220",-0.911190119090327,8.3865654519612,79.6652413901646,2.01000138752302e-12,2.23270954126057e-10,"LK433_RS12220","LK433_RS12220"
"LK433_RS13255",0.905028355457361,8.31764940406332,79.6933538730343,1.99810118090623e-12,2.23270954126057e-10,"LK433_RS13255","LK433_RS13255"
"LK433_RS13265",0.737165048370928,10.4335258440021,78.8759941209005,2.3758494679553e-12,2.53758998942764e-10,"LK433_RS13265","LK433_RS13265"
"LK433_RS06055",0.637640962877516,10.3574859156969,78.0332603529982,2.84340803353159e-12,2.92449781819156e-10,"LK433_RS06055","LK433_RS06055"
"LK433_RS03650",0.621158825719153,11.7811454161877,77.1565468796729,3.43189411309108e-12,3.40370355430498e-10,"LK433_RS03650","LK433_RS03650"
"LK433_RS02510",1.61725591756993,7.47406044328881,82.2618992846335,3.90318834418473e-12,3.73763932131069e-10,"LK433_RS02510","LK433_RS02510"
"LK433_RS02835",0.756805354821474,10.3369476688416,74.5336562620529,6.07063036525819e-12,5.619380174774e-10,"LK433_RS02835","LK433_RS02835"
"LK433_RS09935",1.0706823393683,7.79935266321925,72.7375718948142,9.03186671781753e-12,8.0908044759288e-10,"LK433_RS09935","LK433_RS09935"
"LK433_RS07665",-1.34385074096905,7.28782260093284,72.4599465023907,9.60872036030097e-12,8.33856763767369e-10,"LK433_RS07665","LK433_RS07665"
"LK433_RS12050",-0.836266765151833,8.84824972204954,71.244183312975,1.26214817688971e-11,1.06211681430992e-09,"LK433_RS12050","LK433_RS12050"
"LK433_RS10940",0.477161333340138,11.8026444149434,70.5839039257666,1.46527573797673e-11,1.19678550716511e-09,"LK433_RS10940","LK433_RS10940"
"LK433_RS07165",1.0884166881448,7.8346688569473,70.2477598433465,1.58141212012665e-11,1.25473755931191e-09,"LK433_RS07165","LK433_RS07165"
"LK433_RS12365",0.765865567421719,8.98191658239446,70.105187001412,1.63351113746299e-11,1.2600723413152e-09,"LK433_RS12365","LK433_RS12365"
"LK433_RS02520",1.13871059713508,7.5538802101755,67.5426049740279,2.94396379015483e-11,2.20956417439458e-09,"LK433_RS02520","LK433_RS02520"
"LK433_RS11880",-1.66020571824709,5.80400583952785,67.2305958861482,3.16552781116675e-11,2.31333440305528e-09,"LK433_RS11880","LK433_RS11880"
"LK433_RS11425",2.1723633543228,9.41398207782131,119.4592931692,3.36605574937154e-11,2.39680431179609e-09,"LK433_RS11425","LK433_RS11425"
"LK433_RS02825",0.511895225005173,10.7452745584149,66.0053792600498,4.21681973545476e-11,2.92752710133947e-09,"LK433_RS02825","LK433_RS02825"
"LK433_RS13030",-0.556060989214258,11.3683053003937,65.7550046639173,4.47291935941078e-11,3.02958464904481e-09,"LK433_RS13030","LK433_RS13030"
"LK433_RS05415",1.1167291524619,7.40259011476318,64.4256102323273,6.12988634614287e-11,4.0530224721997e-09,"LK433_RS05415","LK433_RS05415"
"LK433_RS02475",-0.860066745218631,8.24174394463335,64.0539270920368,6.69872516216695e-11,4.22472521993775e-09,"LK433_RS02475","LK433_RS02475"
"LK433_RS03570",-0.598418570377226,10.2535521215808,63.9630360327284,6.84597172838311e-11,4.22472521993775e-09,"LK433_RS03570","LK433_RS03570"
"LK433_RS13025",-0.522211075807661,11.3264703206984,64.1435763516742,6.55670061560542e-11,4.22472521993775e-09,"LK433_RS13025","LK433_RS13025"
"LK433_RS06935",-0.744568649699032,9.41090103145766,63.7482803617013,7.2073506430596e-11,4.35104624690793e-09,"LK433_RS06935","LK433_RS06935"
"LK433_RS08715",-0.674891653085643,9.66085442657014,63.4610428115901,7.72182819675048e-11,4.56245040476087e-09,"LK433_RS08715","LK433_RS08715"
"LK433_RS00650",-0.780321304462103,9.21435640738933,63.0006075214865,8.62727522208168e-11,4.99123818577517e-09,"LK433_RS00650","LK433_RS00650"
"LK433_RS07840",-0.676001935224898,9.72684871660707,62.4992461117482,9.73920419829718e-11,5.51954490993291e-09,"LK433_RS07840","LK433_RS07840"
"LK433_RS10020",0.720850385169486,8.6349258906087,62.306140279795,1.02061688038881e-10,5.66850615367948e-09,"LK433_RS10020","LK433_RS10020"
"LK433_RS10590",0.486319375549536,11.2970845908201,62.0741181268265,1.07980595766878e-10,5.87964930283571e-09,"LK433_RS10590","LK433_RS10590"
"LK433_RS03090",1.52240859850481,7.26519367823299,66.6780040398413,1.29738984385475e-10,6.79783320072576e-09,"LK433_RS03090","LK433_RS03090"
"LK433_RS10085",0.722396321871706,9.09153900428264,61.3409380253893,1.29132078421557e-10,6.79783320072576e-09,"LK433_RS10085","LK433_RS10085"
"LK433_RS09130",0.855453571780537,8.21714833503925,59.3832509180866,2.09373166249858e-10,1.06104160420807e-08,"LK433_RS09130","LK433_RS09130"
"LK433_RS10030",1.01701237737955,7.66914701319119,59.3684723716171,2.1014507825511e-10,1.06104160420807e-08,"LK433_RS10030","LK433_RS10030"
"fabF",0.479713934777572,12.7386300160811,57.8264977511576,3.09336952907292e-10,1.53397985397062e-08,"LK433_RS02380","LK433_RS02380"
"LK433_RS06595",0.64952256950372,9.88795310540828,57.6643464086165,3.22273000653723e-10,1.57009144353577e-08,"LK433_RS06595","LK433_RS06595"
"LK433_RS13260",0.682382416097245,9.43239783381823,57.54243554913,3.32366859412068e-10,1.59134960101261e-08,"LK433_RS13260","LK433_RS13260"
"LK433_RS02525",1.2083202678911,6.92311196877608,56.7053207511492,4.11136715295837e-10,1.93512992945176e-08,"LK433_RS02525","LK433_RS02525"
"LK433_RS09940",0.756817264446126,8.8095951820676,55.6065006358986,5.44880711961138e-10,2.52188956186013e-08,"LK433_RS09940","LK433_RS09940"
"LK433_RS00645",-0.768742752604276,8.17538837747423,53.8134674361412,8.68084356654548e-10,3.9519184564421e-08,"LK433_RS00645","LK433_RS00645"
"LK433_RS08885",0.652769945108889,9.13965798348533,53.6078401029885,9.16163842914927e-10,4.10352740608831e-08,"LK433_RS08885","LK433_RS08885"
"LK433_RS10050",0.715593573116116,8.9562555039981,53.442699210661,9.56769809395757e-10,4.21738057252701e-08,"LK433_RS10050","LK433_RS10050"
"LK433_RS07385",-1.35340289413229,6.74488313056814,52.8571872310112,1.11640157948703e-09,4.81743898938978e-08,"LK433_RS07385","LK433_RS07385"
"LK433_RS12700",0.548676847805335,10.4521151586848,52.8194369332463,1.12759645052335e-09,4.81743898938978e-08,"LK433_RS12700","LK433_RS12700"
"LK433_RS05620",0.565986744728796,9.4944009063372,52.3665749067645,1.27132609784517e-09,5.27685455274854e-08,"LK433_RS05620","LK433_RS05620"
"LK433_RS10760",0.827184922250794,7.74227089565839,52.3612230294109,1.27313379558571e-09,5.27685455274854e-08,"LK433_RS10760","LK433_RS10760"
"LK433_RS05625",0.798536410291354,8.53661828984779,51.2916254213996,1.69368509254072e-09,6.91671103233172e-08,"LK433_RS05625","LK433_RS05625"
"LK433_RS10980",0.570406345740274,9.93357319179067,51.1158486720077,1.7755181934267e-09,7.14581742484919e-08,"LK433_RS10980","LK433_RS10980"
"LK433_RS08695",-0.76177344678619,9.30435577581363,50.977504707128,2.03818383311229e-09,8.08576643507546e-08,"LK433_RS08695","LK433_RS08695"
"LK433_RS10090",0.771661714969048,8.06317783140507,49.9788078560855,2.4139241383808e-09,9.44150328490633e-08,"LK433_RS10090","LK433_RS10090"
"LK433_RS08655",0.916993563269052,8.27126971280009,50.0185854568663,2.4809359503276e-09,9.56883213063854e-08,"LK433_RS08655","LK433_RS08655"
"LK433_RS13270",0.644524709321646,9.43113799148588,49.1192375315855,3.05174685267578e-09,1.16091794655899e-07,"LK433_RS13270","LK433_RS13270"
"LK433_RS12945",1.08111097790732,6.88075812558993,48.6351139035005,3.48558258090498e-09,1.30803551718556e-07,"LK433_RS12945","LK433_RS12945"
"LK433_RS12970",0.805313987151693,7.9849753018079,48.0921932952662,4.04893614424552e-09,1.49918608967597e-07,"LK433_RS12970","LK433_RS12970"
"LK433_RS14480",-0.655727933709561,8.4662519169757,47.6764391757863,4.54363014567599e-09,1.66021854138714e-07,"LK433_RS14480","LK433_RS14480"
"LK433_RS02590",0.545292839433629,9.50765502162217,47.2014084087707,5.18628442036516e-09,1.87043010848754e-07,"LK433_RS02590","LK433_RS02590"
"LK433_RS07670",-1.43181168118346,10.3135270682097,72.6942780462385,5.34180736966818e-09,1.90182039302161e-07,"LK433_RS07670","LK433_RS07670"
"LK433_RS13035",-0.475760476813614,11.508205682276,47.0495767093911,5.41099739273561e-09,1.90206832400339e-07,"LK433_RS13035","LK433_RS13035"
"LK433_RS03580",-0.714606865273137,8.87807104655963,46.7562220751723,5.87418957919821e-09,2.03907805767918e-07,"LK433_RS03580","LK433_RS03580"
"LK433_RS13040",-0.441696165116546,12.3722407250755,45.6243473176264,8.08295318065295e-09,2.77115567687324e-07,"LK433_RS13040","LK433_RS13040"
"acpP",0.436725057701293,11.3184549948736,45.4363679069309,8.52601912817835e-09,2.88740916084772e-07,"LK433_RS02385","LK433_RS02385"
"LK433_RS06930",-0.643631167214238,8.65708340110944,43.8767022028483,1.33281031789145e-08,4.45929428046332e-07,"LK433_RS06930","LK433_RS06930"
"LK433_RS12955",0.62416981800323,9.05295686446503,43.2856507510161,1.58166636391611e-08,5.22891368166077e-07,"LK433_RS12955","LK433_RS12955"
"LK433_RS05570",0.883686452910614,7.27738988397389,42.8229466985762,1.80982866928088e-08,5.91281672305058e-07,"LK433_RS05570","LK433_RS05570"
"LK433_RS02515",1.26799084372592,7.4895180204127,46.5127905873361,2.06817393246859e-08,6.56696177434154e-07,"LK433_RS02515","LK433_RS02515"
"LK433_RS06275",0.604511778500584,9.1582209326264,42.3459063027047,2.08099616903873e-08,6.56696177434154e-07,"LK433_RS06275","LK433_RS06275"
"LK433_RS12215",-1.07277928631069,8.69987324634408,51.4021247675774,2.05804117120088e-08,6.56696177434154e-07,"LK433_RS12215","LK433_RS12215"
"LK433_RS08690",-0.671881827219563,9.69346429754536,43.1793396283634,2.18730399106779e-08,6.82487998111826e-07,"LK433_RS08690","LK433_RS08690"
"LK433_RS02670",-0.550913337416725,9.89435449344877,38.7477997701215,6.10505722877699e-08,1.86304878289162e-06,"LK433_RS02670","LK433_RS02670"
"LK433_RS12975",0.633686684569799,7.94016781351572,38.7636593371017,6.07560008605011e-08,1.86304878289162e-06,"LK433_RS12975","LK433_RS12975"
"LK433_RS06020",0.568223242760895,8.56895729564863,38.4487099450636,6.68917061232038e-08,2.01911160765366e-06,"LK433_RS06020","LK433_RS06020"
"LK433_RS11440",-0.66573956357732,7.96113820235869,38.3426901057033,6.90987556111162e-08,2.06330370249537e-06,"LK433_RS11440","LK433_RS11440"
"LK433_RS14455",-0.526643339536711,9.15931803164721,38.1988670495764,7.22140179863123e-08,2.1333864675318e-06,"LK433_RS14455","LK433_RS14455"
"LK433_RS03320",0.720323167570655,8.51037742130974,37.9946404375741,7.68897729710932e-08,2.23660088334447e-06,"LK433_RS03320","LK433_RS03320"
"LK433_RS10860",0.60233594794271,9.31966186059074,37.9765594707507,7.7318575729589e-08,2.23660088334447e-06,"LK433_RS10860","LK433_RS10860"
"LK433_RS04160",-1.2447363496486,6.6028978667544,38.1058359940923,7.81988149419683e-08,2.23874339272006e-06,"LK433_RS04160","LK433_RS04160"
"LK433_RS13205",0.469861250078168,9.44843883283533,37.8301154460106,8.08842268462891e-08,2.2919948770627e-06,"LK433_RS13205","LK433_RS13205"
"LK433_RS13575",-0.619558685297333,9.24510667164433,37.5818133541148,8.73244077301379e-08,2.4494937400666e-06,"LK433_RS13575","LK433_RS13575"
"LK433_RS08775",0.446485328818949,10.1833268667422,37.3627959649911,9.3445865513936e-08,2.594991685322e-06,"LK433_RS08775","LK433_RS08775"
"LK433_RS12240",-0.747770396197322,8.0335056964818,37.3230898918938,9.46024171450627e-08,2.60109814269148e-06,"LK433_RS12240","LK433_RS12240"
"LK433_RS02830",0.558293655964249,8.87531899377694,37.2703525935185,9.61615161785775e-08,2.6180444159599e-06,"LK433_RS02830","LK433_RS02830"
"LK433_RS02145",0.544288198227438,10.2757052782021,37.1160358422994,1.03483383968899e-07,2.78970425486969e-06,"LK433_RS02145","LK433_RS02145"
"LK433_RS03820",0.95749013300595,6.92315614038721,37.0032907255526,1.04475780520867e-07,2.78970425486969e-06,"LK433_RS03820","LK433_RS03820"
"LK433_RS12350",0.520820862026397,8.86258595095887,36.8999827792816,1.0788874546904e-07,2.82648156761816e-06,"LK433_RS12350","LK433_RS12350"
"LK433_RS14390",-0.506486151716953,9.48281699941149,36.9265136432151,1.07001371538221e-07,2.82648156761816e-06,"LK433_RS14390","LK433_RS14390"
"LK433_RS14425",-0.893696857057563,6.81302561931169,36.7555168925824,1.12856304235999e-07,2.92899025105953e-06,"LK433_RS14425","LK433_RS14425"
"LK433_RS02845",0.579661615593045,8.48666215361452,36.6631839538818,1.16154859831702e-07,2.98668560882071e-06,"LK433_RS02845","LK433_RS02845"
"LK433_RS05635",0.544117288214544,8.64714633483911,36.2739356265276,1.31197762248277e-07,3.25300165860236e-06,"LK433_RS05635","LK433_RS05635"
"LK433_RS08805",0.66600905284353,8.25815681621241,36.3210751704521,1.29273324699351e-07,3.25300165860236e-06,"LK433_RS08805","LK433_RS08805"
"LK433_RS08880",0.480535474463233,9.24956391423279,36.2801793825303,1.30941169124352e-07,3.25300165860236e-06,"LK433_RS08880","LK433_RS08880"
"LK433_RS13075",-0.684729074379879,7.84859017554839,36.3168964281198,1.29442731082929e-07,3.25300165860236e-06,"LK433_RS13075","LK433_RS13075"
"LK433_RS11970",-0.607018163365903,8.10182462793619,36.0574118590639,1.40426117970204e-07,3.45100291684297e-06,"LK433_RS11970","LK433_RS11970"
"LK433_RS02600",0.530955128693983,9.40061189304228,35.9300063963713,1.46168155955809e-07,3.56060499201124e-06,"LK433_RS02600","LK433_RS02600"
"LK433_RS07090",0.516676446401273,9.7088363315166,35.8411550576531,1.50316186379622e-07,3.62646723280354e-06,"LK433_RS07090","LK433_RS07090"
"LK433_RS13815",-0.884082705539977,7.66575491859822,35.8166048927129,1.51483687074256e-07,3.62646723280354e-06,"LK433_RS13815","LK433_RS13815"
"LK433_RS01880",-0.476751555755274,9.18050073487585,35.1965677572525,1.84307501913221e-07,4.37454643429926e-06,"LK433_RS01880","LK433_RS01880"
"LK433_RS10125",0.545748478027442,9.04249234009545,34.8036645658116,2.08849494767788e-07,4.91504277093345e-06,"LK433_RS10125","LK433_RS10125"
"LK433_RS02790",0.771011350964348,7.82895418908109,34.6711958887984,2.17867953200951e-07,5.04182755032533e-06,"LK433_RS02790","LK433_RS02790"
"LK433_RS07160",0.929139084492616,6.71612896116634,34.6922836687318,2.16405720035868e-07,5.04182755032533e-06,"LK433_RS07160","LK433_RS07160"
"LK433_RS08905",0.402330047589571,11.8821405026396,34.5735158796746,2.24775888711964e-07,5.15869952853822e-06,"LK433_RS08905","LK433_RS08905"
"LK433_RS10865",0.62834804686632,8.77944343238319,34.4881373142809,2.30999728249945e-07,5.25808397827948e-06,"LK433_RS10865","LK433_RS10865"
"LK433_RS06975",-0.540103910571757,9.45539942533635,33.6983442881796,2.97783579610646e-07,6.7231300860062e-06,"LK433_RS06975","LK433_RS06975"
"LK433_RS06865",-0.726150631177131,7.51377001550234,33.4515138431671,3.22536699065672e-07,7.22326139762395e-06,"LK433_RS06865","LK433_RS06865"
"LK433_RS10015",0.877799623627426,6.59001499741988,32.9707033455004,3.77069709488983e-07,8.37698066600725e-06,"LK433_RS10015","LK433_RS10015"
"LK433_RS09830",-0.539737346629914,8.27428470482396,32.924289659398,3.8281692611306e-07,8.43716352234895e-06,"LK433_RS09830","LK433_RS09830"
"LK433_RS02815",0.700217632740091,7.72464115081154,32.8357624790157,3.94032011597979e-07,8.61595981265816e-06,"LK433_RS02815","LK433_RS02815"
"LK433_RS10360",0.588726847407081,8.87864461933824,32.4383706968095,4.48732661272585e-07,9.68147323031929e-06,"LK433_RS10360","LK433_RS10360"
"LK433_RS12865",1.29233784927054,6.40198866877962,32.8202365644547,4.50063572008382e-07,9.68147323031929e-06,"LK433_RS12865","LK433_RS12865"
"LK433_RS14335",-0.669888121700035,7.4210965374976,32.4080313724357,4.53219848736589e-07,9.68147323031929e-06,"LK433_RS14335","LK433_RS14335"
"LK433_RS11435",-0.381481638460664,11.4173416490686,32.192393666996,4.86482937420927e-07,1.03126955512818e-05,"LK433_RS11435","LK433_RS11435"
"LK433_RS00730",0.505221706210928,9.53700419668217,32.1589390072793,4.91865935125276e-07,1.03478159230522e-05,"LK433_RS00730","LK433_RS00730"
"LK433_RS10885",0.438192352172876,11.0254837996443,31.821541314987,5.4973468639048e-07,1.14782949180929e-05,"LK433_RS10885","LK433_RS10885"
"LK433_RS07405",1.1193524725107,11.2958120860343,43.5440418212436,5.80778867613498e-07,1.20359919056917e-05,"LK433_RS07405","LK433_RS07405"
"LK433_RS06025",0.406994982531085,10.1489489391083,31.4087149899905,6.30271305919085e-07,1.29649141965726e-05,"LK433_RS06025","LK433_RS06025"
"LK433_RS03575",-0.613743061103445,8.74124107259031,31.3197244536241,6.49180620722603e-07,1.32556954687255e-05,"LK433_RS03575","LK433_RS03575"
"LK433_RS06310",0.347750941414369,11.0277852150286,31.2384451455721,6.66965350396651e-07,1.35194363361423e-05,"LK433_RS06310","LK433_RS06310"
"LK433_RS12870",1.0985444048891,6.88524012055974,31.7419273393764,6.75680680229287e-07,1.35968496304111e-05,"LK433_RS12870","LK433_RS12870"
"LK433_RS09960",0.537594575031377,8.72200725382145,30.9783470487678,7.27349115409937e-07,1.44574163788025e-05,"LK433_RS09960","LK433_RS09960"
"LK433_RS11145",0.378071203878946,10.1115762121311,30.9721384440514,7.28857865694038e-07,1.44574163788025e-05,"LK433_RS11145","LK433_RS11145"
"LK433_RS06925",-0.745039738883621,7.5254948933176,30.7134813055558,7.94686408156228e-07,1.56233151140195e-05,"LK433_RS06925","LK433_RS06925"
"LK433_RS06980",-0.545034733624591,9.18382154006198,30.6977356446295,7.98887557144678e-07,1.56233151140195e-05,"LK433_RS06980","LK433_RS06980"
"LK433_RS08705",-0.776218037923111,8.21805282894758,31.2172818333415,8.22793719400341e-07,1.59783088026206e-05,"LK433_RS08705","LK433_RS08705"
"LK433_RS02875",0.405337584855608,9.47407787622887,30.5473861364461,8.40181542200594e-07,1.62026676575767e-05,"LK433_RS02875","LK433_RS02875"
"LK433_RS09775",0.450310432404535,9.84449348758453,30.514081511761,8.49624477542555e-07,1.62717736147288e-05,"LK433_RS09775","LK433_RS09775"
"LK433_RS06940",-0.659725222354856,8.62773874148502,30.5978999125737,8.56347942480206e-07,1.62882070977228e-05,"LK433_RS06940","LK433_RS06940"
"LK433_RS12850",0.482854388919862,9.22566677623225,30.0922088654475,9.79229707368916e-07,1.84987816147175e-05,"LK433_RS12850","LK433_RS12850"
"LK433_RS08910",0.315692163680954,12.01665505145,29.8429808240497,1.06527436730099e-06,1.99882899864517e-05,"LK433_RS08910","LK433_RS08910"
"LK433_RS05750",-0.425612615055369,8.91652026608933,29.5170417751401,1.18978406403647e-06,2.21747003075791e-05,"LK433_RS05750","LK433_RS05750"
"LK433_RS14445",-0.630779897448743,8.50118011509132,29.4791043447766,1.20522617993498e-06,2.23127540111964e-05,"LK433_RS14445","LK433_RS14445"
"LK433_RS03740",0.614758731678783,7.99456674570586,29.3699088985396,1.25084383342952e-06,2.30039293075085e-05,"LK433_RS03740","LK433_RS03740"
"LK433_RS10005",0.565027900708292,8.42346065513926,29.1788576554769,1.33501367277287e-06,2.41662833270038e-05,"LK433_RS10005","LK433_RS10005"
"LK433_RS10350",0.837691516591773,7.3618646530685,29.1486371690582,1.34885628940784e-06,2.41662833270038e-05,"LK433_RS10350","LK433_RS10350"
"LK433_RS12360",0.562862521294501,8.15725103352066,29.160957566212,1.34319499929495e-06,2.41662833270038e-05,"LK433_RS12360","LK433_RS12360"
"LK433_RS14415",-0.615626128594918,8.39862656212973,29.2056084340682,1.32288327356599e-06,2.41662833270038e-05,"LK433_RS14415","LK433_RS14415"
"LK433_RS00245",0.42672183419752,10.2968603178683,29.0373955599916,1.40110644697522e-06,2.49414910464755e-05,"LK433_RS00245","LK433_RS00245"
"LK433_RS09865",0.730113025782755,7.16607808059259,28.9290804865472,1.45400067723251e-06,2.57182158004756e-05,"LK433_RS09865","LK433_RS09865"
"LK433_RS10010",0.694766276793618,8.02244960563322,28.7989768770643,1.52028339346075e-06,2.67204239470917e-05,"LK433_RS10010","LK433_RS10010"
"LK433_RS13685",0.396338091340944,10.2721322740056,28.7625571489257,1.53939355014822e-06,2.68861376651673e-05,"LK433_RS13685","LK433_RS13685"
"LK433_RS03565",-0.422461666453389,9.52698767360906,28.6455547267812,1.60249017586173e-06,2.78132201148002e-05,"LK433_RS03565","LK433_RS03565"
"LK433_RS03755",-0.504234151688578,8.46550449226397,28.5702885377357,1.6444916453462e-06,2.81831306898966e-05,"LK433_RS03755","LK433_RS03755"
"LK433_RS10225",0.730380874452033,7.65727625875408,28.5437686627827,1.65956135748874e-06,2.81831306898966e-05,"LK433_RS10225","LK433_RS10225"
"LK433_RS12355",0.592464706456706,8.39499412026822,28.5353098645414,1.66439806739036e-06,2.81831306898966e-05,"LK433_RS12355","LK433_RS12355"
"LK433_RS13065",-0.881244516856468,6.79911607551836,28.5679370625456,1.64582210138356e-06,2.81831306898966e-05,"LK433_RS13065","LK433_RS13065"
"LK433_RS02140",0.470412223968576,9.82754805823754,28.2460526907821,1.83890431345123e-06,3.07628751714101e-05,"LK433_RS02140","LK433_RS02140"
"LK433_RS05630",0.562407602522001,8.83394906777787,28.2504232523956,1.8361310213762e-06,3.07628751714101e-05,"LK433_RS05630","LK433_RS05630"
"LK433_RS13810",-0.637668849932685,8.30093882673389,28.1797525714954,1.88151118549483e-06,3.12871650426296e-05,"LK433_RS13810","LK433_RS13810"
"LK433_RS04520",0.430812044784545,9.44344847368635,27.886368431837,2.08270422409625e-06,3.44266049423529e-05,"LK433_RS04520","LK433_RS04520"
"LK433_RS12245",-0.65669380465633,7.86707482221766,27.6384541900711,2.27007449558402e-06,3.73017566522889e-05,"LK433_RS12245","LK433_RS12245"
"LK433_RS01950",0.650004528283404,7.5686732666777,27.4283184153865,2.44256006102184e-06,3.98999369968097e-05,"LK433_RS01950","LK433_RS01950"
"LK433_RS11450",-0.532090392215816,8.35554759945886,26.57293094076,3.29770563405007e-06,5.35539681038424e-05,"LK433_RS11450","LK433_RS11450"
"LK433_RS10045",0.659496808087516,8.36391383236288,26.6068792568977,3.37470839430064e-06,5.44858442498423e-05,"LK433_RS10045","LK433_RS10045"
"LK433_RS02715",0.765069892811031,7.39155212309742,26.282329469471,3.65455512527847e-06,5.86630033693545e-05,"LK433_RS02715","LK433_RS02715"
"LK433_RS10070",0.669079862686647,7.59863876191481,26.2024407766759,3.75951315118202e-06,6.00009656369682e-05,"LK433_RS10070","LK433_RS10070"
"LK433_RS09990",0.304590386896244,13.4625195880272,26.1598086608912,3.81679810169925e-06,6.05671333052505e-05,"LK433_RS09990","LK433_RS09990"
"LK433_RS14495",-0.390553509827859,10.0864164083262,26.137127551128,3.84764304900665e-06,6.07096860630197e-05,"LK433_RS14495","LK433_RS14495"
"LK433_RS00215",-0.868602852130104,7.19070440601453,26.1268779832951,3.87916822730388e-06,6.08613003797902e-05,"LK433_RS00215","LK433_RS00215"
"LK433_RS13090",0.644246811749073,8.09542254183816,25.9644054868155,4.09118352305577e-06,6.38270597950892e-05,"LK433_RS13090","LK433_RS13090"
"LK433_RS11165",0.459772069319226,10.2838614830372,25.9655997092316,4.20660531186629e-06,6.52611338047636e-05,"LK433_RS11165","LK433_RS11165"
"LK433_RS03460",0.535983191309766,7.91309976159554,25.7764647129247,4.37442666902351e-06,6.74876825548794e-05,"LK433_RS03460","LK433_RS03460"
"LK433_RS14330",-0.522421038842307,8.40092860381647,25.7592375308514,4.40138759373619e-06,6.75284715348364e-05,"LK433_RS14330","LK433_RS14330"
"LK433_RS10205",1.27699429949129,5.57512231159922,25.601098818104,4.65708100484467e-06,7.08012327369581e-05,"LK433_RS10205","LK433_RS10205"
"LK433_RS12260",-0.408417110274817,9.47391060338513,25.5959313991066,4.66569160636058e-06,7.08012327369581e-05,"LK433_RS12260","LK433_RS12260"
